evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
0,3,64,1.3538e-05,0.00283628,1.8439e-05,8.6752e-05,4.4125e-05,0.00306353
2,9,116,1.5382e-05,0.00230397,0.000191818,0.000241704,4.8465e-05,0.00287219
3,3,58,6.505e-06,0.00219227,8.34e-06,7.0605e-05,2.5056e-05,0.00234003
4,4,135,1.8803e-05,0.00230189,0.0001797,0.000156117,3.1451e-05,0.00275865
5,1,27,3.706e-06,0.0018843,3.561e-06,2.7752e-05,1.2137e-05,0.00194256
6,6,161,2.2436e-05,0.00240345,0.00022251,0.000167328,3.4882e-05,0.00293183
7,2,49,7.254e-06,0.00196679,6.051e-06,4.6848e-05,2.0621e-05,0.00206771
8,3,45,6.125e-06,0.0020906,6.269e-06,4.4001e-05,1.8522e-05,0.00219885
9,11,362,4.8304e-05,0.0023911,0.00117953,0.000692446,0.000175196,0.00493886
10,11,144,2.5561e-05,0.00238608,4.95e-05,0.000170461,4.5109e-05,0.00276317
11,4,70,8.468e-06,0.00213116,0.000153335,0.000124638,2.852e-05,0.00250985
12,3,60,6.574e-06,0.00214227,8.995e-06,6.2274e-05,1.5593e-05,0.00227112
13,4,56,8.526e-06,0.00213883,1.1039e-05,7.7741e-05,2.2844e-05,0.00228394
14,3,45,8.66e-06,0.0021671,1.1437e-05,5.4443e-05,2.5266e-05,0.00229508
15,1,11,2.688e-06,0.0018432,4.989e-06,1.4077e-05,2.709e-06,0.001877
16,8,123,1.7488e-05,0.00229185,0.000145662,0.000140646,3.7581e-05,0.00269975
17,5,22,4.177e-06,0.00237874,7.63e-06,4.3549e-05,1.1579e-05,0.00246067
18,3,69,9.676e-06,0.001909,0.000212671,8.2754e-05,1.3434e-05,0.00225931
19,8,247,4.5e-05,0.00252924,0.000903751,0.000385078,8.0809e-05,0.00414834
20,1,22,4.254e-06,0.00213652,6.671e-06,2.7692e-05,1.3773e-05,0.0021995
21,4,163,2.3051e-05,0.00208812,5.8753e-05,0.000150964,4.639e-05,0.00250851
23,7,175,4.1024e-05,0.00264149,0.000785526,0.000214554,5.4153e-05,0.00389238
24,5,73,1.9606e-05,0.00200002,8.159e-06,8.6254e-05,3.1007e-05,0.00220183
25,1,25,3.522e-06,0.00216671,5.601e-06,2.8625e-05,1.3589e-05,0.00222991
27,1,25,3.821e-06,0.00187283,7.266e-06,4.2001e-05,1.1736e-05,0.00195129
29,2,24,4.765e-06,0.00212649,6.348e-06,2.9915e-05,1.2243e-05,0.00219127
30,6,85,1.4904e-05,0.00219123,2.9259e-05,0.00010896,2.9285e-05,0.00242253
31,8,203,2.8013e-05,0.00213568,0.000692161,0.000241009,5.5182e-05,0.00328411
32,1,22,4.056e-06,0.00235538,5.082e-06,2.7238e-05,1.2612e-05,0.00241583
33,2,44,7.328e-06,0.00191232,8.075e-06,7.5368e-05,1.9469e-05,0.00204497
34,5,101,1.142e-05,0.00197068,0.000165182,0.000122243,2.8986e-05,0.00235203
35,3,79,9.427e-06,0.00199982,8.193e-06,7.7356e-05,2.6354e-05,0.00215446
37,6,75,8.685e-06,0.00195741,9.289e-06,7.6412e-05,2.592e-05,0.0021206
38,2,52,5.247e-06,0.00211239,4.565e-06,4.9947e-05,2.2316e-05,0.00222019
39,7,226,3.9477e-05,0.00220924,0.000435896,0.000262654,5.884e-05,0.00331421
41,6,106,2.1473e-05,0.00210605,0.000165004,0.000197874,3.8076e-05,0.00266183
42,2,31,4.444e-06,0.0022585,5.8e-06,3.3052e-05,1.4815e-05,0.00233198
43,5,87,2.0065e-05,0.00219031,0.000246907,0.00020662,3.0776e-05,0.00274392
44,1,25,4.48e-06,0.0022465,4.116e-06,2.6945e-05,1.3571e-05,0.00230736
45,6,121,1.7312e-05,0.00209117,3.2418e-05,0.000146351,3.4431e-05,0.00243295
46,5,91,1.0248e-05,0.00227608,1.6638e-05,9.1612e-05,3.1276e-05,0.00250708
47,5,95,1.4588e-05,0.00233728,1.3573e-05,0.000112031,3.5256e-05,0.00265949
48,5,179,2.1143e-05,0.0023831,0.000521643,0.000195061,5.2379e-05,0.00327639
50,4,315,3.9271e-05,0.00213733,0.00200681,0.000715265,0.000129282,0.00531554
53,1,11,3.513e-06,0.00193664,5.3e-06,1.5625e-05,9.699e-06,0.0019816
54,1,25,4.131e-06,0.00185856,5.23e-06,2.9228e-05,1.4045e-05,0.00192581
56,6,98,1.5308e-05,0.00216677,0.0002647,0.000122123,2.7001e-05,0.00265225
59,3,37,6.711e-06,0.00189848,1.0159e-05,9.8521e-05,1.7843e-05,0.00206379
60,5,93,1.2121e-05,0.00208411,0.000267162,0.000120154,2.5679e-05,0.00255804
65,3,74,1.1069e-05,0.00201515,8.647e-06,8.8141e-05,2.6774e-05,0.0021896
66,4,158,2.4579e-05,0.00233578,1.4515e-05,0.00014385,3.7515e-05,0.0026717
67,5,89,8.967e-06,0.00217612,1.2149e-05,0.0001191,2.7617e-05,0.00239049
68,5,103,1.5043e-05,0.00202313,1.3083e-05,0.000119736,3.4551e-05,0.00229251
69,1,24,4.213e-06,0.00238036,6.347e-06,4.7448e-05,1.2121e-05,0.00246631
71,1,24,4.648e-06,0.00207557,3.541e-06,2.7526e-05,1.2452e-05,0.00213926
72,3,53,7e-06,0.00198141,7.297e-06,6.6813e-05,2.1113e-05,0.00211282
73,9,330,7.6374e-05,0.002743,0.00172796,0.000424403,9.8935e-05,0.00536893
74,4,97,1.1761e-05,0.00228255,1.187e-05,9.7015e-05,3.2452e-05,0.00248066
75,2,29,4.815e-06,0.00197114,5.225e-06,3.4596e-05,1.4416e-05,0.00204628
76,11,184,3.0539e-05,0.00220672,0.000325492,0.000239962,5.93e-05,0.00319433
77,6,134,1.327e-05,0.00232091,0.00010701,0.000175822,3.6821e-05,0.0027574
79,4,82,1.2773e-05,0.00201465,0.000316102,9.0524e-05,2.8998e-05,0.00254408
80,5,125,1.6984e-05,0.00224201,1.228e-05,0.000111253,4.3542e-05,0.00252786
81,5,118,1.2056e-05,0.00220846,0.000355352,0.000139537,4.185e-05,0.00286449
82,2,52,6.225e-06,0.00258817,5.304e-06,4.7156e-05,2.1904e-05,0.00270338
83,5,89,9.969e-06,0.00250165,5.3789e-05,0.000117562,2.6447e-05,0.00275329
84,12,171,3.09e-05,0.00235109,3.7567e-05,0.000166343,5.5653e-05,0.00276415
85,1,34,4.635e-06,0.00238058,3.758e-06,3.2329e-05,1.4281e-05,0.00245365
86,4,166,2.5176e-05,0.00217527,0.000288716,0.000277408,5.272e-05,0.0029737
87,7,145,1.8893e-05,0.00206048,0.000266928,0.000453111,5.1e-05,0.00304611
88,6,103,1.5465e-05,0.00240584,0.000228042,9.7369e-05,2.6178e-05,0.00287846
89,1,28,5.158e-06,0.00205506,6.28e-06,6.2185e-05,1.2644e-05,0.00215748
90,6,108,1.1948e-05,0.00220261,0.000380131,0.000138926,3.4811e-05,0.00282692
91,4,75,7.335e-06,0.00215676,9.674e-06,8.1044e-05,2.8994e-05,0.00236577
93,3,94,9.582e-06,0.00212381,1.0468e-05,7.7636e-05,2.1289e-05,0.00231336
94,3,51,8.227e-06,0.00195116,8.375e-06,7.8446e-05,2.0259e-05,0.0021159
96,4,76,1.1505e-05,0.00215054,7.141e-06,7.1146e-05,2.5783e-05,0.00229934
97,7,101,1.5527e-05,0.00214106,1.2487e-05,0.000101308,3.2926e-05,0.00235526
98,6,185,3.0183e-05,0.00227812,0.000616204,0.000374213,7.539e-05,0.00359024
100,2,46,7.399e-06,0.00198125,5.981e-06,5.2489e-05,2.0235e-05,0.00209847
101,3,70,7.095e-06,0.00239609,7.271e-06,6.7324e-05,2.667e-05,0.00255698
102,5,282,3.7461e-05,0.00233166,0.00116477,0.000308491,8.6323e-05,0.00424946
103,1,11,3.563e-06,0.0019412,4.934e-06,1.7739e-05,2.2138e-05,0.00199928
104,10,242,4.127e-05,0.0025286,0.000549485,0.000327016,7.543e-05,0.00370969
105,3,49,5.834e-06,0.00200317,8.82e-06,8.5087e-05,2.1348e-05,0.00216222
106,3,30,6.014e-06,0.00205465,6.5608e-05,4.3938e-05,1.642e-05,0.00220569
108,3,59,6.481e-06,0.00209921,8.599e-06,6.5087e-05,2.058e-05,0.00222723
109,2,37,5.199e-06,0.0020513,0.000107575,4.6562e-05,2.0245e-05,0.00225388
110,6,116,1.8827e-05,0.00217687,0.000145815,0.000109761,3.0595e-05,0.00256974
111,9,148,2.746e-05,0.00221702,1.5232e-05,0.000140659,3.7976e-05,0.00255467
112,2,49,5.267e-06,0.00208363,6.039e-06,5.1182e-05,2.028e-05,0.00219844
113,3,43,6.864e-06,0.00205585,8.992e-06,7.7235e-05,1.9682e-05,0.00218783
114,4,32,5.053e-06,0.00195653,7.554e-06,4.0575e-05,1.468e-05,0.00204229
116,1,26,3.61e-06,0.00190525,3.654e-06,2.8755e-05,1.3552e-05,0.00197021
117,4,72,8.651e-06,0.00211573,7.291e-06,7.2897e-05,2.5151e-05,0.00229286
118,15,465,8.3015e-05,0.00314774,0.00177906,0.000763363,0.000208807,0.00660619
119,3,43,5.984e-06,0.00204485,4.682e-06,3.8715e-05,1.6025e-05,0.00213893
120,6,89,1.847e-05,0.00223646,1.0926e-05,0.000107253,2.7887e-05,0.00249797
121,4,113,1.248e-05,0.00204561,0.000403564,0.000125391,2.6264e-05,0.00267362
122,3,55,6.624e-06,0.00198115,5.172e-06,4.515e-05,1.6044e-05,0.00208868
124,8,99,1.0054e-05,0.00211658,1.6001e-05,0.000129436,3.4279e-05,0.00235712
125,5,94,1.1229e-05,0.00206703,1.2619e-05,0.000127951,2.374e-05,0.00229425
126,3,49,6.23e-06,0.00236534,4.1822e-05,5.6482e-05,1.3332e-05,0.00250456
127,2,46,5.174e-06,0.00194804,5.877e-06,5.0376e-05,2.1183e-05,0.0020614
129,1,21,3.86e-06,0.00190708,6.677e-06,4.348e-05,1.1385e-05,0.00198512
130,3,104,1.2465e-05,0.00208775,0.000250954,0.00015716,3.4011e-05,0.00258443
131,9,112,1.2824e-05,0.00213512,1.3244e-05,0.000115755,3.7143e-05,0.00242887
132,2,28,5.741e-06,0.00193986,3.801e-06,2.7857e-05,1.2806e-05,0.00200651
133,5,80,1.3315e-05,0.00209167,6.5039e-05,0.000129494,2.1303e-05,0.00236841
134,2,75,1.3566e-05,0.00199472,8.9324e-05,6.5694e-05,1.4602e-05,0.00222958
135,5,159,2.2724e-05,0.00205523,9.4668e-05,0.000280913,4.2441e-05,0.002579
136,6,243,4.1557e-05,0.00224208,0.00143336,0.000332482,6.5986e-05,0.00425974
137,10,262,2.9847e-05,0.00228003,0.00116753,0.000638093,9.2063e-05,0.00437377
138,4,145,2.2949e-05,0.00215983,0.000114012,0.000260471,4.5227e-05,0.00267258
139,3,106,1.3847e-05,0.00203623,0.00045622,0.000115621,2.5993e-05,0.00269218
140,2,24,4.028e-06,0.00202338,5.384e-06,2.9662e-05,1.4022e-05,0.00209101
141,3,32,4.687e-06,0.00201575,5.837e-06,2.4181e-05,3.988e-06,0.00207674
142,5,87,1.3758e-05,0.00205054,9.719e-06,8.4579e-05,2.7937e-05,0.00224681
143,8,167,2.8359e-05,0.00220033,0.000425996,0.000261288,6.4196e-05,0.00316047
145,8,137,1.6138e-05,0.00218127,0.000247336,0.000162985,3.5733e-05,0.00272809
148,1,25,3.833e-06,0.00240234,3.692e-06,2.8806e-05,1.4234e-05,0.0024682
149,2,37,5.6e-06,0.00205021,5.721e-06,3.7515e-05,1.4778e-05,0.00213959
150,6,62,1.0485e-05,0.00212749,9.267e-06,6.9087e-05,2.1931e-05,0.00227745
152,4,82,9.128e-06,0.00203937,0.000136567,9.0891e-05,3.1859e-05,0.00238849
155,4,100,1.4668e-05,0.00201455,1.0121e-05,8.4854e-05,2.6647e-05,0.00219003
156,14,190,3.2849e-05,0.00228584,0.000783802,0.000285972,6.419e-05,0.00362282
157,6,81,1.3007e-05,0.00210127,6.4646e-05,0.000119248,2.4353e-05,0.00239391
158,3,48,6.284e-06,0.00198943,8.294e-06,5.7699e-05,2.5253e-05,0.00211145
159,2,37,5.265e-06,0.00195736,4.551e-06,3.5673e-05,1.4852e-05,0.00204383
160,5,70,9.889e-06,0.00201337,9.958e-06,7.5905e-05,2.4308e-05,0.00216958
162,6,108,1.2579e-05,0.00223003,1.5681e-05,0.00013265,4.0747e-05,0.00249192
163,2,51,5.957e-06,0.00197284,4.593e-06,4.7277e-05,1.953e-05,0.00207111
164,1,21,3.574e-06,0.00206142,4.815e-06,2.6813e-05,1.239e-05,0.00212255
165,8,311,6.007e-05,0.00292044,0.0005566,0.00168195,0.000124538,0.00571005
166,5,91,1.3824e-05,0.00212412,5.4374e-05,0.000101423,3.4732e-05,0.00239257
167,6,87,1.0687e-05,0.00217355,0.000148507,9.0992e-05,2.4851e-05,0.00255804
168,5,85,1.1611e-05,0.00202769,0.000274026,0.000144738,5.2602e-05,0.00256017
169,1,35,4.846e-06,0.00192414,5.489e-06,3.3751e-05,1.3564e-05,0.00200024
170,3,36,6.662e-06,0.00217218,4.283e-06,3.5732e-05,1.365e-05,0.002253
171,11,187,2.5392e-05,0.00238863,0.000569359,0.000285114,5.8124e-05,0.00347955
172,2,28,4.69e-06,0.00243985,6.992e-06,3.3432e-05,1.5397e-05,0.00251709
173,6,53,8.411e-06,0.00207719,8.148e-06,5.0306e-05,1.6054e-05,0.00218559
174,10,247,4.797e-05,0.00247212,0.000286396,0.000223168,6.7201e-05,0.00328485
175,2,17,3.95e-06,0.00196247,5.588e-06,2.4001e-05,1.5912e-05,0.00202438
176,1,19,3.516e-06,0.00190386,4.824e-06,2.5024e-05,1.2421e-05,0.0019621
177,4,33,6.06e-06,0.00203826,7.995e-06,8.5975e-05,1.6365e-05,0.00219126
178,4,80,1.2073e-05,0.00209847,9.96e-06,0.000107791,2.6159e-05,0.00229061
179,8,127,2.0115e-05,0.002144,9.2201e-05,0.000166568,3.783e-05,0.00254114
180,1,29,4.566e-06,0.00199995,3.916e-06,2.9488e-05,1.3275e-05,0.00206447
181,3,77,1.4675e-05,0.00199111,7.2485e-05,7.9804e-05,1.4492e-05,0.00224733
182,14,380,6.2323e-05,0.0027599,0.00197341,0.000523568,0.00014131,0.00595431
184,5,95,1.4713e-05,0.0023021,1.2616e-05,0.000109409,3.813e-05,0.0025636
186,3,65,8.7e-06,0.00251461,7.204e-06,6.133e-05,2.5707e-05,0.00266462
187,4,84,9.619e-06,0.00201467,8.083e-06,7.5018e-05,2.9411e-05,0.00218736
190,6,93,1.2637e-05,0.00207126,0.000146116,0.000116248,2.9996e-05,0.00243822
191,1,30,3.951e-06,0.00197425,4.098e-06,2.6188e-05,1.3163e-05,0.00203529
192,3,48,5.709e-06,0.0020129,2.7988e-05,6.3723e-05,2.0586e-05,0.00216943
193,2,58,9e-06,0.00189763,0.000168008,5.8342e-05,1.2527e-05,0.00217562
194,2,45,5.431e-06,0.00203283,6.051e-06,4.3036e-05,1.9671e-05,0.00213003
195,2,37,4.768e-06,0.00191767,7.614e-06,4.2471e-05,2.2377e-05,0.00201812
196,5,61,3.4849e-05,0.00200865,6.712e-06,5.5547e-05,2.6695e-05,0.00216037
198,4,72,8.104e-06,0.00196073,0.000128407,8.224e-05,2.7153e-05,0.00224911
200,3,72,8.105e-06,0.00203738,0.000219337,9.492e-05,2.5025e-05,0.00242452
202,3,75,8.315e-06,0.00217744,1.0206e-05,0.000134357,3.935e-05,0.00240704
203,5,143,1.6646e-05,0.00204526,0.000491883,0.00014266,3.972e-05,0.00282818
204,1,24,3.814e-06,0.00194148,5.041e-06,2.5124e-05,1.3182e-05,0.00200088
205,4,52,8.444e-06,0.00191217,9.829e-06,6.9427e-05,1.9371e-05,0.00204469
206,1,26,4.241e-06,0.00187229,3.706e-06,2.3946e-05,1.1887e-05,0.00192818
207,3,35,1.5004e-05,0.00233797,6.675e-06,8.149e-05,1.9175e-05,0.00248165
208,4,93,9.382e-06,0.00199704,1.0043e-05,8.5427e-05,3.2747e-05,0.00217695
209,4,94,1.4248e-05,0.00235307,8.918e-06,7.8462e-05,2.7838e-05,0.00252681
210,10,210,2.9234e-05,0.00220293,0.000712519,0.000267381,6.8924e-05,0.00346486
211,2,29,4.555e-06,0.00191836,7.8188e-05,3.4232e-05,1.8582e-05,0.00207457
212,2,38,6.304e-06,0.0019974,8.154e-06,5.0549e-05,1.7123e-05,0.00209761
214,6,147,1.4871e-05,0.00209327,0.000267525,0.000144715,3.9963e-05,0.00265309
215,4,49,5.237e-06,0.00191438,7.395e-06,4.3369e-05,1.5848e-05,0.00201107
216,4,59,9.572e-06,0.00191928,0.000143902,5.8426e-05,1.9722e-05,0.00218414
217,3,100,1.3496e-05,0.00194863,0.000231989,0.000218305,3.567e-05,0.0024809
218,1,27,5.025e-06,0.00185639,3.836e-06,2.5042e-05,1.2763e-05,0.00191543
219,2,80,1.186e-05,0.00198162,7.0833e-05,8.0152e-05,3.1784e-05,0.00220859
220,9,171,2.7818e-05,0.0022079,0.000178534,0.000172966,4.7942e-05,0.00273729
222,4,107,1.5843e-05,0.00212621,1.0385e-05,8.7945e-05,3.4853e-05,0.00232364
223,3,37,4.537e-06,0.00189253,6.625e-06,3.4786e-05,1.6528e-05,0.0019714
224,1,15,2.795e-06,0.00186242,4.791e-06,1.9534e-05,1.0757e-05,0.00190947
225,9,274,4.4566e-05,0.00225046,0.000911759,0.000346344,8.2532e-05,0.00381108
226,2,31,4.667e-06,0.0018876,5.785e-06,2.9605e-05,1.4078e-05,0.00195734
227,3,48,5.868e-06,0.00198466,9.24e-06,5.186e-05,2.4738e-05,0.00210011
228,5,111,1.1529e-05,0.00204423,0.000194853,0.000131409,3.3478e-05,0.0024697
229,4,135,2.5599e-05,0.00201585,0.00050205,0.000111551,3.1203e-05,0.00275506
230,2,36,6.056e-06,0.00234961,5.527e-06,3.1412e-05,1.4826e-05,0.0024216
231,3,125,1.5458e-05,0.00196733,0.000517956,0.000126002,2.1292e-05,0.00269252
232,13,395,6.0555e-05,0.00258777,0.00101722,0.000459824,0.000102277,0.0045807
234,8,247,3.4678e-05,0.00217466,0.000553476,0.000414585,9.6993e-05,0.0034073
235,23,554,9.7916e-05,0.00353832,0.00176606,0.000673003,0.000242241,0.00715807
237,4,50,6.991e-06,0.00197368,0.00017682,4.8713e-05,1.7975e-05,0.00225014
238,7,155,1.9269e-05,0.00214784,0.000476799,0.000159798,4.5828e-05,0.00293393
239,7,153,2.3377e-05,0.00218747,1.4182e-05,0.000112186,4.0635e-05,0.00245887
240,6,228,2.9601e-05,0.00211154,0.000601235,0.000298793,7.1474e-05,0.00324223
242,7,127,1.3314e-05,0.00216534,3.0498e-05,9.8745e-05,3.7179e-05,0.00239951
243,4,52,6.982e-06,0.00236586,9.536e-06,7.9801e-05,1.9912e-05,0.00250626
244,5,86,1.1765e-05,0.00203244,0.000269724,9.0225e-05,1.9363e-05,0.00246094
245,8,94,9.683e-06,0.00208371,1.1215e-05,7.7843e-05,2.8101e-05,0.00225864
246,5,106,1.4901e-05,0.00206225,8.855e-06,8.4097e-05,3.328e-05,0.0022478
247,5,63,6.491e-06,0.00200077,6.2018e-05,6.7752e-05,2.4907e-05,0.00219417
248,12,323,5.2452e-05,0.00251765,0.00118132,0.000378225,0.000128553,0.00457398
249,1,25,4.102e-06,0.00193388,4.334e-06,2.3731e-05,1.3699e-05,0.00199189
250,10,225,3.6521e-05,0.00231866,0.00056799,0.000231705,5.0302e-05,0.00333271
251,5,103,1.5228e-05,0.00209113,1.1233e-05,8.743e-05,3.1918e-05,0.00228283
253,7,162,2.1903e-05,0.00222917,0.000182128,0.000119939,3.5485e-05,0.00266954
254,1,26,3.999e-06,0.00194944,3.379e-06,2.3895e-05,1.3025e-05,0.00200612
257,4,58,1.6854e-05,0.00213501,4.453e-05,7.4075e-05,2.4418e-05,0.0023249
258,4,71,7.307e-06,0.00210985,8.965e-06,6.0488e-05,2.6511e-05,0.00224753
261,8,126,2.3556e-05,0.00208804,0.000213322,0.000171622,4.9023e-05,0.00261804
262,3,30,5.286e-06,0.00200411,7.189e-06,3.1522e-05,1.3951e-05,0.00207778
263,14,113,1.8359e-05,0.00207624,0.000175138,0.000122886,3.6869e-05,0.00249257
264,1,35,6.469e-06,0.00232344,3.599e-06,2.7749e-05,1.3684e-05,0.00238879
266,7,129,1.4419e-05,0.00213016,1.5752e-05,0.000132625,4.3624e-05,0.00240448
267,1,25,3.723e-06,0.00190883,3.681e-06,2.3049e-05,1.2556e-05,0.00196408
268,1,28,3.631e-06,0.00191318,3.668e-06,2.7199e-05,1.3214e-05,0.00197266
269,4,80,9.231e-06,0.00201077,9.521e-06,6.6057e-05,3.1336e-05,0.0021624
270,1,25,4.611e-06,0.00191717,3.338e-06,2.3513e-05,1.3222e-05,0.00197297
271,4,174,1.7793e-05,0.00216346,0.000236227,0.0001454,5.4394e-05,0.00270526
272,5,64,1.0371e-05,0.00205787,4.5614e-05,5.4484e-05,2.0881e-05,0.00221981
273,7,144,2.2848e-05,0.00211364,0.000234227,0.000133881,4.3098e-05,0.00262171
275,7,100,1.5405e-05,0.00210698,0.000121557,8.4893e-05,3.0909e-05,0.00240647
276,2,27,5.907e-06,0.00192683,7.163e-06,5.4033e-05,1.3223e-05,0.00201876
277,5,116,1.6905e-05,0.00209216,2.9833e-05,9.8838e-05,3.5286e-05,0.00233194
278,4,399,5.8588e-05,0.00228247,0.00148263,0.000418985,0.000132905,0.00458842
281,7,110,1.1016e-05,0.00217827,9.596e-06,8.5569e-05,3.3709e-05,0.00237033
282,3,44,7.066e-06,0.00241299,7.688e-06,4.1527e-05,1.845e-05,0.00250947
283,7,143,2.3366e-05,0.00215573,0.000109492,0.000122562,3.8068e-05,0.00253208
285,6,77,1.0977e-05,0.00201594,5.7712e-05,8.8656e-05,2.6184e-05,0.00224113
286,8,101,1.6334e-05,0.00206772,6.0557e-05,0.000119329,3.4842e-05,0.00237012
287,2,53,6.381e-06,0.00195937,6.166e-06,4.3359e-05,2.0593e-05,0.00205684
288,2,48,5.68e-06,0.00194295,6.156e-06,4.4798e-05,1.9404e-05,0.00203806
289,3,37,6.789e-06,0.00236689,4.645e-06,3.008e-05,1.3802e-05,0.00243766
290,3,76,8.64e-06,0.00199574,7.143e-06,6.0975e-05,2.7399e-05,0.0021307
292,2,53,5.805e-06,0.00200611,4.75e-06,4.3684e-05,1.9302e-05,0.00210121
293,5,96,1.5688e-05,0.00198489,9.01e-06,7.4089e-05,3.316e-05,0.00216508
294,7,82,1.7718e-05,0.00206588,5.9171e-05,7.3627e-05,2.0055e-05,0.00227867
295,5,72,1.6998e-05,0.00205833,0.000136519,6.7432e-05,2.3933e-05,0.0023388
296,6,114,1.35e-05,0.00210137,0.000185312,0.00012515,3.6975e-05,0.00253037
297,2,29,4.282e-06,0.001927,5.756e-06,3.0635e-05,1.5268e-05,0.00199547
298,3,37,4.447e-06,0.00229123,4.681e-06,8.606e-05,2.8378e-05,0.002447
299,8,121,1.6893e-05,0.00208078,3.4325e-05,0.000100913,3.6611e-05,0.0023377
300,3,110,1.0617e-05,0.00201388,0.000117973,8.2099e-05,3.0152e-05,0.00229939
302,1,26,3.528e-06,0.00188841,6.701e-06,3.784e-05,1.2964e-05,0.00196068
303,8,169,2.2642e-05,0.00215656,0.000582501,0.000161352,5.4487e-05,0.00309378
304,3,52,6.643e-06,0.00198163,9.171e-06,7.8071e-05,1.8468e-05,0.00211979
305,2,30,3.98e-06,0.00191689,7.475e-06,5.6414e-05,1.1836e-05,0.00200856
306,2,47,6.494e-06,0.00203207,5.989e-06,4.2893e-05,2.0187e-05,0.00212764
307,3,70,6.845e-06,0.00194805,0.000118872,9.3057e-05,2.4833e-05,0.00222152
308,4,92,1.3329e-05,0.00211258,2.6247e-05,8.2954e-05,2.996e-05,0.00230658
309,6,122,1.6365e-05,0.00208729,0.000223812,0.000110609,3.8109e-05,0.00255083
310,9,166,2.7137e-05,0.00213784,8.1972e-05,0.000159351,4.1012e-05,0.00253418
312,2,29,4.092e-06,0.00198734,5.512e-06,2.8736e-05,1.3133e-05,0.00205186
313,5,109,1.9018e-05,0.00221873,0.000108972,0.000114305,2.887e-05,0.00253718
314,1,18,3.884e-06,0.00191989,5.929e-06,2.5123e-05,1.1357e-05,0.00197639
315,4,67,1.1237e-05,0.00197631,0.000152609,5.8334e-05,2.258e-05,0.00226116
316,11,309,5.1484e-05,0.00251005,0.00131956,0.000995789,0.000130978,0.00533863
317,2,30,5.55e-06,0.00193096,7.309e-06,5.2235e-05,1.3528e-05,0.00202671
318,2,39,7.261e-06,0.00196227,5.364e-06,2.9677e-05,1.3841e-05,0.00203265
320,1,31,4.256e-06,0.00206546,3.636e-06,2.7661e-05,1.7281e-05,0.002131
322,5,133,2.6264e-05,0.00215113,0.000191671,0.000153324,2.6017e-05,0.00260393
325,6,89,1.4785e-05,0.00206448,0.000122536,8.1936e-05,2.5221e-05,0.00235196
326,2,50,7.64e-06,0.00199007,7.427e-06,6.5853e-05,1.8917e-05,0.00212937
327,8,113,1.7451e-05,0.00210513,0.000430657,0.000142491,3.2157e-05,0.00279474
328,5,39,1.0495e-05,0.00194788,4.25e-06,3.8332e-05,1.4345e-05,0.00203358
330,1,16,2.954e-06,0.0019318,5.15e-06,1.9645e-05,1.112e-05,0.0019798
331,1,25,3.023e-06,0.00187497,3.382e-06,2.2392e-05,1.2912e-05,0.00192635
332,6,128,1.229e-05,0.002048,0.000243547,0.000150841,3.23e-05,0.0025563
333,4,84,9.738e-06,0.00200701,9.7633e-05,7.5836e-05,2.6193e-05,0.00225508
334,8,226,2.7061e-05,0.00231663,0.00022817,0.000215789,7.1235e-05,0.00301547
335,4,39,6.492e-06,0.00202743,7.722e-06,3.7929e-05,1.3951e-05,0.00211453
336,8,194,3.0713e-05,0.00223531,0.000753774,0.000219099,5.2407e-05,0.00341266
337,2,34,7.877e-06,0.00242415,5.289e-06,3.7277e-05,1.3955e-05,0.00250759
338,9,184,3.0217e-05,0.00224064,0.000647854,0.000219127,6.0798e-05,0.00331529
339,6,74,8.735e-06,0.00210067,4.1616e-05,6.4351e-05,2.3241e-05,0.00227019
340,1,21,3.487e-06,0.00190016,5.25e-06,2.0439e-05,1.1443e-05,0.00195096
341,2,30,4.28e-06,0.00195831,4.427e-06,2.6239e-05,1.4921e-05,0.00202294
342,3,67,1.1119e-05,0.00192908,0.000189483,5.9739e-05,1.5583e-05,0.00223653
344,5,107,1.6742e-05,0.00202885,0.000162578,0.000127711,3.8289e-05,0.00243648
345,9,211,4.1046e-05,0.00222189,0.000909799,0.000259781,4.8841e-05,0.00362687
346,4,83,1.0233e-05,0.0024752,6.534e-06,6.3261e-05,2.7631e-05,0.00261602
347,3,53,5.815e-06,0.00196512,9.237e-06,7.0283e-05,1.9841e-05,0.00209578
348,5,80,1.2878e-05,0.00202354,1.0806e-05,9.4189e-05,2.7454e-05,0.00220499
349,9,182,1.8307e-05,0.00221947,0.000257434,0.000221878,5.9282e-05,0.00289043
350,5,28,2.1056e-05,0.00203215,7.17e-06,6.0045e-05,1.1169e-05,0.00215098
351,1,24,3.981e-06,0.00206358,5.153e-06,2.3934e-05,1.2378e-05,0.00212027
352,8,153,1.6368e-05,0.00215995,1.4133e-05,0.000113608,4.7937e-05,0.0024339
353,8,275,6.2139e-05,0.00255057,0.00115494,0.000399163,7.8852e-05,0.00445096
354,5,137,1.7137e-05,0.00208608,0.000260204,0.000126568,3.8445e-05,0.0026036
355,2,41,7.041e-06,0.00239469,6.1188e-05,4.2277e-05,1.6965e-05,0.00254054
356,2,54,5.349e-06,0.00197143,6.741e-06,4.4447e-05,2.0076e-05,0.00206961
358,6,169,1.7079e-05,0.00211699,0.000681088,0.000188361,4.7311e-05,0.00314212
