evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
60,18,437,8.061e-05,0.00276386,0.00166414,0.000475719,0.000171102,0.00567526
61,6,112,1.2613e-05,0.00187092,1.2625e-05,9.6736e-05,3.9594e-05,0.00208566
62,13,243,2.7911e-05,0.0021524,0.00083284,0.000296543,8.1914e-05,0.00362834
63,9,228,2.6818e-05,0.00202836,0.000684125,0.000224747,6.3951e-05,0.00317865
64,11,258,3.1276e-05,0.00219897,0.00055392,0.000293489,9.4713e-05,0.00337549
65,6,126,1.457e-05,0.00189102,1.0043e-05,0.000275192,4.0078e-05,0.00228531
66,10,262,4.2674e-05,0.0021234,0.000556912,0.000415298,0.000101365,0.00342508
67,15,240,2.8665e-05,0.00227411,0.00071973,0.000261807,7.7079e-05,0.00357165
68,11,213,2.3689e-05,0.00207035,0.000292213,0.000264409,6.0983e-05,0.00287122
69,11,182,2.0083e-05,0.00206254,0.000528123,0.000313302,8.0954e-05,0.00313598
70,14,207,2.6487e-05,0.00215391,0.000536836,0.000240662,7.5367e-05,0.00318401
71,13,273,3.2509e-05,0.00235874,0.000403502,0.000291212,8.4713e-05,0.00339438
72,17,434,5.058e-05,0.00263746,0.00104229,0.000661595,0.000182888,0.00505616
73,8,176,1.9686e-05,0.00203297,1.9083e-05,0.000148001,5.2974e-05,0.0023676
74,8,169,2.1508e-05,0.00204357,0.00016334,0.000155667,5.6591e-05,0.00254367
75,11,262,2.7464e-05,0.00228499,0.000643466,0.000286619,0.000103762,0.00356437
76,12,297,3.6358e-05,0.0023736,0.000862872,0.000366445,9.286e-05,0.00398606
77,17,357,3.6329e-05,0.00257769,0.00122509,0.000386173,0.000127917,0.00471698
78,9,188,1.9802e-05,0.00207479,0.000155671,0.000289629,6.4024e-05,0.00274094
79,20,469,6.2627e-05,0.00307193,0.000973407,0.000732408,0.000189492,0.0055699
80,15,282,3.2265e-05,0.00241824,0.00092306,0.000320864,8.8922e-05,0.00405228
81,15,301,3.0408e-05,0.00229648,0.00067713,0.000329328,9.4361e-05,0.00373274
82,8,196,2.0928e-05,0.00206175,0.000383868,0.000262091,6.8078e-05,0.00292899
83,6,134,1.9805e-05,0.00193734,0.000394685,0.000130233,3.5204e-05,0.00259891
84,14,288,4.2701e-05,0.00257207,0.000831174,0.000279416,9.6037e-05,0.00409568
85,18,339,4.4572e-05,0.00263531,0.000553349,0.000332956,0.000110215,0.00403141
86,8,246,3.0296e-05,0.00217913,0.000812428,0.000291519,8.7722e-05,0.00358336
87,12,349,4.4982e-05,0.00236602,0.00129057,0.000492125,0.000125061,0.00462658
88,13,321,3.4085e-05,0.00253355,0.00120498,0.000364198,0.000143223,0.00458062
89,13,327,4.5096e-05,0.002634,0.000940823,0.000357927,0.000108162,0.00435471
90,11,375,5.663e-05,0.00229666,0.00085535,0.000475135,0.000144589,0.00415699
91,8,183,2.6199e-05,0.00207786,0.000389382,0.000233561,5.4339e-05,0.00288571
92,5,104,1.4834e-05,0.001939,1.2827e-05,9.5579e-05,3.6069e-05,0.00215333
93,10,211,2.4247e-05,0.00207361,0.00055271,0.000194842,7.1113e-05,0.0030634
94,11,175,2.7404e-05,0.00204717,0.000339831,0.000169626,5.5494e-05,0.0027632
95,22,448,7.0206e-05,0.00283581,0.00136734,0.000925884,0.000216935,0.00609931
96,3,43,7.43e-06,0.00175934,7.495e-06,4.2278e-05,2.018e-05,0.0018576
97,14,362,5.1093e-05,0.00249275,0.00122104,0.000422237,0.000123295,0.00469317
98,17,392,5.6457e-05,0.00262019,0.000951896,0.000441715,0.00014966,0.00472432
99,21,335,3.9767e-05,0.00287167,0.000803161,0.000344847,9.957e-05,0.00447848
100,19,348,4.1454e-05,0.00256662,0.000559736,0.00045792,0.000148585,0.00413494
101,7,166,1.6317e-05,0.00204007,8.382e-05,0.000300454,6.6646e-05,0.00260358
102,7,191,2.0931e-05,0.00204003,0.00032271,0.000148231,5.1265e-05,0.00269523
103,2,36,4.828e-06,0.00175865,7.153e-06,3.5995e-05,1.865e-05,0.00184312
104,11,181,2.5447e-05,0.00204342,0.000342539,0.000166568,5.5308e-05,0.00277634
105,9,196,2.6163e-05,0.00224707,0.000523096,0.000194339,7.0227e-05,0.00319049
106,8,175,1.7338e-05,0.00206943,0.000235542,0.000157948,5.1444e-05,0.00265822
107,20,468,6.414e-05,0.00416433,0.0018022,0.000499806,0.000184575,0.00742294
108,12,220,2.5518e-05,0.00202233,0.000330725,0.000192069,4.8321e-05,0.00279586
109,18,555,6.6588e-05,0.0027738,0.00217678,0.00067831,0.000233234,0.00665367
110,8,173,1.8676e-05,0.00208161,0.000199572,0.000200814,5.8206e-05,0.00265905
111,9,186,2.264e-05,0.00203862,0.000267003,0.000263184,7.8992e-05,0.00281968
112,16,286,3.0499e-05,0.00235746,0.000565498,0.00037465,9.8438e-05,0.00371499
113,12,309,4.8243e-05,0.00262943,0.00195984,0.00040225,9.7153e-05,0.00548871
114,15,230,2.6947e-05,0.00231381,0.000307984,0.000279515,8.1223e-05,0.00318572
115,14,270,3.0117e-05,0.00247356,0.000561097,0.000278891,0.000102245,0.0036594
116,8,157,1.6551e-05,0.00208113,0.000187039,0.000144202,5.4289e-05,0.00258319
117,14,288,3.5472e-05,0.00233,0.000583726,0.000311952,8.7963e-05,0.00363609
118,10,315,3.6815e-05,0.00222657,0.00108197,0.000424974,0.000105892,0.00409912
119,7,142,1.665e-05,0.00206548,0.000255706,0.000139107,4.4312e-05,0.00260196
120,11,383,5.5391e-05,0.00272967,0.0019017,0.000430805,0.000103634,0.00556658
121,19,301,4.5371e-05,0.0024573,0.000517115,0.000658824,0.000129144,0.0041069
122,15,298,3.7379e-05,0.00249048,0.000384235,0.00055692,0.000200035,0.00396021
123,16,561,6.3908e-05,0.00294805,0.00181101,0.000636144,0.000259193,0.00641235
124,3,51,7.044e-06,0.00187167,6.194e-06,4.3423e-05,2.0469e-05,0.00196911
125,15,524,7.5492e-05,0.00336023,0.00152074,0.000597231,0.000309973,0.00672522
126,12,270,3.3176e-05,0.00225093,0.0011744,0.000354353,0.000102276,0.00416224
127,11,240,2.722e-05,0.00225715,0.000751612,0.000265811,7.2109e-05,0.00357541
128,1,24,4.234e-06,0.00178141,5.048e-06,2.4225e-05,1.3269e-05,0.00183875
129,7,206,2.7855e-05,0.00222406,0.000357944,0.000255274,7.6434e-05,0.00307495
130,15,377,4.3816e-05,0.00267475,0.000782441,0.000398447,0.000125956,0.00439972
131,10,272,3.0501e-05,0.00233681,0.000307171,0.000300753,9.0751e-05,0.00325628
132,18,566,6.6588e-05,0.00337199,0.0024199,0.000843679,0.000324882,0.00779219
133,5,101,1.215e-05,0.00190327,0.000217077,0.000101794,3.0437e-05,0.00232165
134,6,131,1.4618e-05,0.00200986,2.7765e-05,0.000128966,3.5722e-05,0.00228478
135,7,123,1.6971e-05,0.00228078,0.000134866,0.000138579,4.0183e-05,0.00267627
136,16,483,6.7708e-05,0.00260437,0.0015967,0.000606957,0.000218472,0.00560092
137,24,690,8.2014e-05,0.00371867,0.00235578,0.00113065,0.000235647,0.00860095
138,15,302,3.5679e-05,0.00248078,0.00075344,0.000302193,8.8064e-05,0.00394305
139,5,111,1.2805e-05,0.0022973,1.0179e-05,9.4339e-05,3.5802e-05,0.00250839
140,10,278,3.5126e-05,0.00235768,0.000645162,0.000251747,7.9699e-05,0.00363725
141,21,654,8.6534e-05,0.0038601,0.00275926,0.000805585,0.000295106,0.00879591
142,14,251,3.0138e-05,0.00227633,0.000690778,0.00026914,8.157e-05,0.00356766
143,13,442,6.9276e-05,0.00285445,0.00313837,0.000472228,0.000116851,0.00712282
144,7,243,2.535e-05,0.00222404,0.000208614,0.000200938,6.5982e-05,0.00287002
145,8,144,1.8637e-05,0.00288317,0.000137701,0.00012766,4.6188e-05,0.00329228
146,17,363,4.1989e-05,0.00277669,0.00116637,0.000459047,0.000201837,0.00506575
147,17,399,4.2562e-05,0.00259901,0.000948691,0.000499572,0.000152868,0.0046796
148,9,178,2.1092e-05,0.00214226,0.000355657,0.000205154,6.1335e-05,0.002907
149,11,213,2.436e-05,0.00221396,0.000427638,0.000257888,7.1476e-05,0.00316451
150,5,63,7.42e-06,0.00186423,9.945e-06,6.3886e-05,2.4057e-05,0.00199978
151,12,210,2.619e-05,0.00214295,0.000111371,0.000243324,7.2922e-05,0.00273986
152,14,391,4.8258e-05,0.00250176,0.000790277,0.000479062,0.000125546,0.00433364
153,5,132,1.7366e-05,0.00196985,0.000277198,0.000129658,3.3901e-05,0.00250156
154,7,124,1.5132e-05,0.0019616,1.6783e-05,0.000150224,3.9947e-05,0.00225037
155,13,438,4.9119e-05,0.00249311,0.00237272,0.000470899,0.000133917,0.00598178
156,8,143,2.121e-05,0.00202343,0.000614896,0.000173622,5.2642e-05,0.00301113
157,11,307,3.99e-05,0.00219572,0.000763286,0.000286975,9.1875e-05,0.00364355
158,6,144,2.2669e-05,0.00198126,0.000465887,0.000215317,5.7187e-05,0.0028342
159,17,412,5.0553e-05,0.00297184,0.000774013,0.000449425,0.000129857,0.00479253
160,11,235,2.6846e-05,0.00224963,0.000289815,0.00029314,7.9383e-05,0.00312286
161,17,451,5.2955e-05,0.00294664,0.00199576,0.000474632,0.0001487,0.00621875
162,14,287,3.0293e-05,0.0025297,0.000722503,0.000374886,0.000103353,0.00403063
163,17,353,4.0096e-05,0.00249326,0.00041334,0.000405006,0.000100382,0.00375534
164,10,235,4.413e-05,0.00276125,0.000148216,0.000614398,8.9337e-05,0.00383674
165,3,78,9.428e-06,0.00195262,8.749e-06,8.6138e-05,2.545e-05,0.00211457
166,16,285,3.7746e-05,0.00243735,0.00112993,0.000335619,9.1598e-05,0.00429884
167,11,301,3.2285e-05,0.00245444,0.000438076,0.000362412,0.000103592,0.00361977
168,12,365,4.4395e-05,0.00256046,0.00088581,0.000623302,0.00014861,0.00461197
169,14,387,4.4684e-05,0.00256205,0.00128258,0.00040439,0.000158556,0.00484503
170,14,500,6.0616e-05,0.00282722,0.00183051,0.000742076,0.000263038,0.00627967
171,7,137,2.1558e-05,0.00210492,1.29e-05,0.000110073,4.0637e-05,0.00236716
172,15,398,5.6257e-05,0.00271591,0.00126189,0.000434819,0.000126147,0.00501639
173,15,370,4.0624e-05,0.002607,0.00170672,0.000365033,0.000116441,0.00529364
174,9,221,2.2104e-05,0.00217484,0.000350555,0.000189896,6.548e-05,0.0029371
175,15,410,4.8121e-05,0.00263461,0.00100443,0.000565151,0.000179668,0.004873
176,8,197,2.212e-05,0.00216839,0.00024702,0.000233103,5.8439e-05,0.0028425
177,8,266,2.8572e-05,0.00214797,0.00041141,0.000323071,8.2548e-05,0.00319294
178,22,301,3.4151e-05,0.00243891,0.00103219,0.000479652,0.000142919,0.00451512
179,13,556,6.1666e-05,0.00287672,0.00174307,0.000829755,0.000250178,0.00633789
180,7,152,1.6847e-05,0.00203689,0.000280538,0.000172381,4.3722e-05,0.00263459
181,5,247,2.4129e-05,0.00206793,0.000490655,0.00025964,6.5254e-05,0.00303347
182,5,147,2.1197e-05,0.00205413,0.000610101,0.000126763,4.3878e-05,0.00294452
183,9,179,2.2105e-05,0.00246045,0.000205216,0.000164704,6.0248e-05,0.00303173
184,2,45,5.056e-06,0.00183307,6.377e-06,3.9523e-05,1.8781e-05,0.00192297
185,8,134,1.5972e-05,0.00195001,0.000300786,0.000127682,4.8562e-05,0.00251981
186,9,193,2.3428e-05,0.0021453,0.000704198,0.000210408,7.4978e-05,0.00331394
187,15,501,5.5456e-05,0.00264762,0.00120353,0.0005272,0.000144404,0.0050578
188,14,557,7.0563e-05,0.00274644,0.00312871,0.000875665,0.000220044,0.00765423
189,11,201,2.7239e-05,0.0022347,0.000505881,0.00019057,6.7214e-05,0.00317455
190,14,297,5.0607e-05,0.00313542,0.000716504,0.000551406,0.000104156,0.00485579
191,20,411,5.1208e-05,0.00281845,0.000900973,0.000605678,0.000191767,0.00505818
192,6,146,1.636e-05,0.00204234,0.000204116,0.000136664,7.8094e-05,0.00255825
193,24,530,6.1763e-05,0.00339756,0.00178348,0.000745062,0.000237957,0.00702211
194,6,155,1.9091e-05,0.00206313,0.00088242,0.000191528,5.9873e-05,0.00331066
195,14,446,4.9052e-05,0.00288753,0.00137706,0.000914324,0.000223095,0.00599512
196,13,195,2.4572e-05,0.00222302,0.000310692,0.000268087,5.933e-05,0.00305648
197,10,272,2.9208e-05,0.00233592,0.000639693,0.00025102,8.0846e-05,0.00356779
198,19,321,3.5384e-05,0.00248703,0.00117397,0.000358084,9.2895e-05,0.00447854
199,10,283,3.7198e-05,0.00248642,0.000650317,0.000358044,7.414e-05,0.00381948
200,6,115,1.4482e-05,0.002106,1.2059e-05,0.00010348,3.8138e-05,0.00233496
201,9,205,2.1493e-05,0.00213093,0.000316834,0.00022504,9.3476e-05,0.00294829
202,17,299,5.4436e-05,0.00266118,0.00030153,0.00103755,0.000193056,0.00453052
203,3,54,8.343e-06,0.00190264,4.855e-06,4.6153e-05,2.1481e-05,0.0020069
204,13,285,3.7838e-05,0.00244215,0.00119328,0.000396714,0.000114572,0.004491
205,5,97,1.0978e-05,0.00196018,1.2167e-05,9.7703e-05,3.1877e-05,0.00215582
207,9,190,2.2944e-05,0.00208905,0.000450669,0.000208103,5.7008e-05,0.00294684
208,12,346,3.7685e-05,0.00240964,0.00111327,0.000411356,0.000138532,0.00440336
209,10,195,2.127e-05,0.00216488,0.000218868,0.000211834,4.6654e-05,0.00280789
210,23,539,5.9704e-05,0.00329714,0.00184566,0.000866933,0.000334762,0.00721349
211,9,157,1.638e-05,0.00240504,0.000185346,0.000152493,3.8942e-05,0.00288862
212,21,512,5.6956e-05,0.00340558,0.00225176,0.000704035,0.000236791,0.00743957
213,7,208,1.9459e-05,0.00212896,0.00050198,0.000162409,5.0174e-05,0.00299129
214,23,513,5.573e-05,0.00309563,0.00195744,0.000874596,0.0003045,0.00700613
215,15,747,8.8295e-05,0.00342918,0.00236619,0.00127057,0.00034209,0.00845719
216,12,277,3.3294e-05,0.00245452,0.000840155,0.000311282,9.053e-05,0.00396805
217,14,319,3.3434e-05,0.00240887,0.000626272,0.000356156,0.000106877,0.00382944
218,14,394,4.3533e-05,0.00251578,0.0011382,0.000571542,0.000167699,0.00481268
219,19,475,5.8959e-05,0.00286075,0.00180365,0.000611985,0.000171347,0.00612717
220,10,351,3.5683e-05,0.0025517,0.000949991,0.000536648,0.000148756,0.00451361
221,17,643,0.000103513,0.00520719,0.00226623,0.000767917,0.000232675,0.00945236
222,13,195,2.4714e-05,0.00222208,0.000422221,0.000327241,6.137e-05,0.00318476
223,10,200,2.3169e-05,0.00215373,0.000484641,0.000184145,5.8221e-05,0.00302312
224,11,233,4.0672e-05,0.00229855,0.00054887,0.00023291,6.7108e-05,0.00337552
225,14,249,2.4431e-05,0.00230269,0.000571401,0.000256457,6.8179e-05,0.00341054
226,8,158,1.6527e-05,0.00250885,1.6792e-05,0.000129864,5.1617e-05,0.00281522
227,4,94,1.0946e-05,0.00193294,0.000288108,9.5028e-05,2.716e-05,0.00239954
228,7,151,3.0598e-05,0.00241016,0.000652824,0.000240522,4.5396e-05,0.00348229
229,10,222,2.1771e-05,0.00220361,0.000208738,0.00034945,8.6703e-05,0.00302508
230,18,507,8.5207e-05,0.00416712,0.00255766,0.000662609,0.000225648,0.00837811
231,17,635,8.9834e-05,0.00397337,0.00174836,0.00215615,0.000361728,0.00920502
232,8,161,1.9017e-05,0.00218467,0.000279773,0.000165283,5.3348e-05,0.00279722
233,6,137,1.7761e-05,0.00203295,0.000253996,0.00012681,3.8114e-05,0.00254327
234,11,359,3.9677e-05,0.00254272,0.00162178,0.000517938,9.9038e-05,0.00514667
235,19,398,5.0721e-05,0.00277254,0.00100142,0.000515077,0.000164409,0.00492098
236,16,312,3.9612e-05,0.00265974,0.000952894,0.000394737,9.3496e-05,0.00443583
237,9,212,2.5791e-05,0.00222722,0.000542869,0.000183725,6.4152e-05,0.00319922
238,13,418,4.4392e-05,0.00276018,0.000850132,0.00113221,0.000188344,0.00536908
239,16,276,3.0128e-05,0.00244327,0.000681697,0.000316204,8.8936e-05,0.00380783
240,5,134,1.5295e-05,0.00201564,0.000367718,0.000135908,3.9015e-05,0.00264077
241,5,53,1.2691e-05,0.00192449,8.518e-06,5.8131e-05,1.9083e-05,0.00205481
242,11,218,2.848e-05,0.00219082,0.000135844,0.000216677,6.6655e-05,0.00281169
243,8,270,3.2013e-05,0.0022741,0.000682902,0.000289216,8.7136e-05,0.00358128
244,7,120,1.2903e-05,0.00207246,0.000116071,0.000159622,4.7781e-05,0.00246416
245,16,560,6.4996e-05,0.00314221,0.00175164,0.00116455,0.000260886,0.0071172
246,10,163,1.9178e-05,0.00215287,0.000262851,0.000148772,5.6878e-05,0.00274004
247,13,215,2.4384e-05,0.00224401,0.000290456,0.000237186,7.0542e-05,0.00304428
248,4,70,9.283e-06,0.0023261,8.883e-06,6.8487e-05,2.7743e-05,0.00247445
250,3,35,6.074e-06,0.00218606,7.848e-06,3.8828e-05,1.6533e-05,0.00227435
251,14,288,5.1638e-05,0.00283311,0.000599898,0.000338231,8.7596e-05,0.00417361
252,8,150,1.6823e-05,0.00190709,0.000196258,0.000213876,4.1598e-05,0.00245892
253,12,207,2.879e-05,0.00227681,0.000323164,0.000212481,6.393e-05,0.0030521
254,5,141,1.6425e-05,0.00203837,8.858e-05,0.000136693,3.8861e-05,0.00238374
255,24,656,7.4171e-05,0.00370537,0.00216199,0.000708907,0.000288214,0.00806615
256,9,287,3.4546e-05,0.00240031,0.000681675,0.0003256,9.2178e-05,0.00372468
257,10,407,4.7357e-05,0.00247418,0.00204393,0.000438166,0.000132817,0.00550987
258,12,280,3.3635e-05,0.00239297,0.00121325,0.000347348,9.4403e-05,0.00433305
259,16,299,3.5884e-05,0.00255052,0.000776182,0.000323599,9.5167e-05,0.00405768
260,12,305,3.1817e-05,0.00248423,0.000656041,0.000303594,9.6537e-05,0.00382964
261,16,493,6.247e-05,0.00283237,0.00209647,0.00061876,0.000215094,0.00645539
262,3,93,8.952e-06,0.00196841,0.000191483,9.6664e-05,2.7864e-05,0.00233251
263,9,391,5.1592e-05,0.00272491,0.00145191,0.00110459,0.000140366,0.00578242
264,8,165,1.9939e-05,0.00213059,0.000278907,0.000145043,4.7868e-05,0.00274481
265,3,132,1.3022e-05,0.00196711,0.000281413,0.000113129,3.0502e-05,0.00246416
266,16,536,6.611e-05,0.0030606,0.00176023,0.0009594,0.000296997,0.00674213
267,8,190,2.6028e-05,0.00215907,0.000268749,0.000151206,5.0549e-05,0.00277676
268,14,283,4.3572e-05,0.0027764,0.000716944,0.000254647,8.6639e-05,0.00415369
269,26,542,7.002e-05,0.00350454,0.00142173,0.000568707,0.000253251,0.00669094
270,13,119,1.9397e-05,0.0022839,1.4133e-05,0.000127874,3.9745e-05,0.0025657
271,15,316,3.6553e-05,0.00245684,0.000581794,0.000242407,8.7398e-05,0.00367118
272,15,294,3.1062e-05,0.00245337,0.000592429,0.000314164,9.0644e-05,0.00374778
273,10,362,6.0667e-05,0.00256239,0.0014017,0.000388522,0.000111308,0.00480554
274,12,295,3.3915e-05,0.00243448,0.000973627,0.000384957,0.000118696,0.00422606
275,14,273,2.8696e-05,0.00244194,0.000605644,0.000277946,0.000101567,0.00371798
276,19,476,5.7899e-05,0.00295734,0.00142761,0.000448506,0.000163333,0.00561019
277,11,248,2.8417e-05,0.00243438,0.000579953,0.000290081,7.9025e-05,0.00362046
278,12,270,2.5938e-05,0.00240535,0.000807343,0.000276716,7.6519e-05,0.00380475
279,10,209,2.472e-05,0.00222357,0.000118219,0.000338089,6.7047e-05,0.00291869
280,13,185,2.0524e-05,0.00254499,0.000275035,0.000246417,6.9051e-05,0.00326781
281,13,290,3.2278e-05,0.0023154,0.000994671,0.000403071,0.000104177,0.00409691
282,21,621,7.3373e-05,0.0030235,0.00242921,0.000717169,0.00025812,0.00743833
283,15,554,7.5506e-05,0.00411676,0.00123874,0.00121862,0.000220995,0.00754384
284,20,515,7.7998e-05,0.00437807,0.00192041,0.000569,0.000203297,0.00789944
285,22,310,3.3948e-05,0.00272037,0.000555052,0.000349873,9.2593e-05,0.0040824
286,13,178,2.2942e-05,0.00239791,0.000201075,0.000165448,5.6345e-05,0.00295759
287,7,291,3.2221e-05,0.0021263,0.001033,0.000524973,9.1242e-05,0.00399745
288,13,214,2.3214e-05,0.00224748,0.000356988,0.000406449,7.2719e-05,0.00330838
289,12,235,2.395e-05,0.00236684,0.000595046,0.0003253,0.000105213,0.00360219
290,12,316,3.515e-05,0.00260449,0.000764026,0.000400358,0.000107439,0.00421262
291,14,271,3.4925e-05,0.00276707,0.000831742,0.000332621,0.000102813,0.00431928
292,17,312,4.0289e-05,0.00245205,0.00107685,0.000462692,0.000124047,0.00449987
293,7,178,1.9483e-05,0.00211363,0.000384993,0.000166657,4.7829e-05,0.0028498
294,10,345,3.6164e-05,0.00246088,0.0011868,0.00035812,0.00010826,0.00444029
295,7,155,1.9294e-05,0.00212647,0.000202195,0.000131707,4.465e-05,0.00261452
296,8,143,1.5219e-05,0.0020471,0.000166628,0.000136534,4.0388e-05,0.00248968
297,3,113,1.2566e-05,0.00198095,1.0356e-05,8.933e-05,3.466e-05,0.00217498
298,13,283,4.1134e-05,0.00235382,0.00028627,0.000319672,9.0894e-05,0.00335917
299,5,204,2.499e-05,0.00205702,0.000804212,0.000215951,6.415e-05,0.00328715
300,11,290,4.1016e-05,0.0023853,0.00129194,0.0003269,0.000104201,0.00439429
301,19,400,4.9438e-05,0.0029491,0.00116191,0.000363039,0.000127831,0.00511093
302,13,266,3.3401e-05,0.00229724,0.000588682,0.000351838,9.109e-05,0.00359245
303,13,380,4.8247e-05,0.00272478,0.00123754,0.000409418,0.000137389,0.00491454
304,12,217,2.2579e-05,0.00228782,0.000153859,0.000201104,6.0136e-05,0.0029034
305,7,149,1.7522e-05,0.00235691,1.6155e-05,0.000112081,3.8985e-05,0.00263391
306,10,280,2.8897e-05,0.00232587,0.000833008,0.000394782,0.000109893,0.00393922
307,9,213,2.3226e-05,0.00225267,0.000309155,0.000271941,7.6612e-05,0.00307003
308,6,156,1.5471e-05,0.00209581,4.3566e-05,0.000119829,3.8655e-05,0.0024011
