evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
0,7,266,3.905e-05,0.00294975,0.000720306,0.000351835,0.000102334,0.00436414
1,2,26,3.526e-06,0.00156074,3.668e-06,2.5229e-05,1.3766e-05,0.00161758
2,3,78,1.0441e-05,0.00166565,0.000124205,0.000102248,1.9735e-05,0.00195501
3,4,109,1.2322e-05,0.00188032,1.419e-05,0.000151864,3.4112e-05,0.00214037
4,4,65,7.697e-06,0.00163026,8.88e-06,6.9748e-05,2.8873e-05,0.0017815
5,3,100,1.0603e-05,0.00169217,8.732e-06,7.7573e-05,3.3489e-05,0.00186858
8,6,122,1.7648e-05,0.00174502,0.000233487,0.000112439,3.3829e-05,0.00221642
10,5,128,1.928e-05,0.00175796,2.9886e-05,0.000120107,4.0285e-05,0.00203376
11,1,18,3.36e-06,0.00157206,5.247e-06,2.1566e-05,1.2919e-05,0.00162464
12,1,26,4.443e-06,0.00156381,3.584e-06,2.4923e-05,1.2935e-05,0.00162108
13,4,138,2.0263e-05,0.00179756,0.000131004,0.000140692,3.3846e-05,0.00218339
14,7,117,1.6948e-05,0.00175903,1.3305e-05,0.000101147,3.8784e-05,0.00198773
17,7,157,2.6659e-05,0.00181577,0.000143659,0.000170227,5.1851e-05,0.00229705
19,3,79,9.547e-06,0.00162799,5.702e-06,4.7218e-05,1.647e-05,0.00174242
21,2,11,2.908e-06,0.00154748,1.9183e-05,1.1067e-05,2.76e-06,0.00159183
22,4,47,5.106e-06,0.00164483,8.298e-06,5.5552e-05,1.6908e-05,0.00175311
23,3,91,1.0802e-05,0.00168499,0.00023068,8.1885e-05,2.2764e-05,0.00207532
24,9,201,3.0814e-05,0.00185295,0.000243297,0.000301509,7.9252e-05,0.00266035
25,6,233,2.9015e-05,0.00185448,0.000464143,0.00030292,7.5334e-05,0.00286678
26,7,180,1.9093e-05,0.00199714,0.000145947,0.000149637,5.2608e-05,0.00246638
30,3,55,8.558e-06,0.0016054,7.0834e-05,4.3452e-05,1.3727e-05,0.00176688
32,2,82,9.643e-06,0.00167618,0.000175063,9.0798e-05,1.5951e-05,0.00199741
33,5,143,1.6533e-05,0.00172758,0.000295966,0.000146625,4.261e-05,0.002314
34,5,96,1.4047e-05,0.00169151,6.24e-05,0.000145889,3.8597e-05,0.00200506
35,5,126,1.5484e-05,0.00174909,1.792e-05,0.000139038,3.9548e-05,0.00201625
36,2,36,4.392e-06,0.00164435,6.006e-06,3.1299e-05,2.8121e-05,0.0017305
37,3,41,5.087e-06,0.00158753,5.863e-06,3.5282e-05,1.8298e-05,0.0016692
38,5,139,1.6489e-05,0.0017234,8.4186e-05,0.000203146,5.0283e-05,0.00214615
39,4,75,8.81e-06,0.00172027,0.000138607,0.000116938,2.3749e-05,0.00204478
40,1,26,4.248e-06,0.00157986,3.807e-06,2.302e-05,1.2246e-05,0.00163368
41,3,64,6.648e-06,0.00161524,7.02e-06,5.9776e-05,2.6148e-05,0.00174336
43,10,366,4.3116e-05,0.00229619,0.00120803,0.000359791,0.000120126,0.00434769
45,3,22,3.755e-06,0.00156799,6.235e-06,2.1332e-05,3.772e-06,0.00161582
46,1,25,3.423e-06,0.00162082,3.878e-06,2.3165e-05,1.3013e-05,0.00167541
47,4,106,1.0909e-05,0.00169343,0.000172735,8.3811e-05,3.1546e-05,0.00204243
48,1,27,3.942e-06,0.00159156,3.595e-06,2.3061e-05,1.2901e-05,0.00164649
49,5,96,9.466e-06,0.00172408,0.000371867,0.000158951,4.0246e-05,0.00235479
50,4,104,1.2498e-05,0.00168501,6.0037e-05,9.8277e-05,3.5134e-05,0.00194885
51,1,25,3.571e-06,0.00157723,3.896e-06,2.2288e-05,1.2988e-05,0.00163104
52,4,76,7.919e-06,0.00175621,8.619e-06,6.3518e-05,2.7433e-05,0.00190077
53,5,106,1.0412e-05,0.00171738,0.000188725,0.000135744,3.4202e-05,0.00213996
54,4,172,2.3152e-05,0.00188971,0.000377264,0.000148119,4.029e-05,0.00258271
55,1,59,6.304e-06,0.00163203,4.691e-05,4.9523e-05,1.8039e-05,0.00177233
57,8,148,1.8488e-05,0.00181463,0.000364731,0.000153006,4.3247e-05,0.00249822
59,7,261,2.8764e-05,0.00198358,0.0010619,0.000296097,7.6874e-05,0.00361351
60,6,65,6.521e-06,0.00171766,8.504e-06,5.459e-05,2.425e-05,0.00184118
63,11,345,4.7466e-05,0.00227698,0.000704832,0.000534028,0.000152854,0.00400208
65,3,76,9.99e-06,0.00170437,3.1822e-05,6.273e-05,1.9982e-05,0.00186178
66,3,54,5.413e-06,0.00184811,7.61e-06,4.669e-05,1.669e-05,0.00194834
68,3,28,7.807e-06,0.00161971,7.377e-06,3.1735e-05,1.212e-05,0.00169448
69,6,158,1.9508e-05,0.00180389,5.6806e-05,0.000127393,3.9934e-05,0.00213695
70,2,52,5.084e-06,0.00168207,4.894e-06,4.0664e-05,1.8876e-05,0.00177222
72,3,61,1.2418e-05,0.00163592,6.986e-06,0.000164725,3.3849e-05,0.00188976
73,3,36,5.372e-06,0.00161355,8.739e-06,5.9819e-05,1.6059e-05,0.00172184
74,4,124,3.9228e-05,0.00186329,0.000106266,0.000116692,2.7626e-05,0.00221613
75,9,150,2.142e-05,0.0018268,0.000647207,0.000138657,3.7904e-05,0.00276721
76,4,43,4.892e-06,0.00165886,3.1987e-05,6.1202e-05,1.4787e-05,0.00179268
78,3,72,1.0486e-05,0.00168134,2.7932e-05,7.5258e-05,2.4718e-05,0.00185415
79,4,78,9.574e-06,0.00172261,2.7569e-05,9.0718e-05,2.9816e-05,0.00191104
82,2,30,4.51e-06,0.00184272,5.732e-06,2.727e-05,1.3359e-05,0.00190813
83,5,142,1.6362e-05,0.00180255,0.000263345,0.000136318,3.9671e-05,0.00233606
84,2,36,4.665e-06,0.00163107,5.456e-06,3.2008e-05,1.3972e-05,0.0017043
85,2,52,7.468e-06,0.00163939,7.254e-06,6.3672e-05,2.0164e-05,0.00175901
86,10,148,1.8282e-05,0.00182084,0.000100921,0.000114351,3.5617e-05,0.00217018
87,3,59,7.582e-06,0.00166385,6.608e-06,4.8317e-05,2.1509e-05,0.00177188
88,3,78,8.764e-06,0.00169989,0.000213001,8.654e-05,2.3449e-05,0.00207048
89,2,27,4.882e-06,0.00170344,6.879e-06,4.1098e-05,1.351e-05,0.00178389
91,1,25,4.377e-06,0.00159351,5.156e-06,2.2373e-05,1.3201e-05,0.00164872
92,2,46,4.463e-06,0.0016551,5.635e-06,3.9968e-05,1.92e-05,0.00174292
93,2,28,4.087e-06,0.00196719,5.612e-06,2.5896e-05,1.3062e-05,0.00202655
96,3,113,1.8095e-05,0.00166908,0.000619056,0.000118041,2.7425e-05,0.00249476
97,2,51,6.74e-06,0.00166789,7.415e-06,4.2147e-05,2.0242e-05,0.00176461
98,1,26,3.372e-06,0.00161676,3.639e-06,2.3659e-05,1.3255e-05,0.00167512
99,1,26,3.519e-06,0.00159008,3.981e-06,2.2178e-05,1.2578e-05,0.00164376
100,9,108,1.143e-05,0.00172427,0.000254513,0.000114148,3.9796e-05,0.00220191
105,4,59,8.83e-06,0.00167932,1.7029e-05,7.6518e-05,2.3583e-05,0.00183408
106,9,550,6.7547e-05,0.00250177,0.00334399,0.00104176,0.000339684,0.00782477
108,1,26,3.359e-06,0.00167462,6.949e-06,2.4239e-05,1.3584e-05,0.00173545
109,6,169,1.6508e-05,0.00186988,3.2684e-05,0.000114939,4.1183e-05,0.00215773
111,7,273,3.3486e-05,0.00197321,0.000874776,0.000245476,7.7122e-05,0.00339694
112,4,75,7.922e-06,0.00177254,1.0946e-05,8.7915e-05,2.5685e-05,0.00194211
113,4,126,1.3912e-05,0.00170026,0.000521643,0.000120367,3.5808e-05,0.00244578
114,4,97,1.1418e-05,0.00179175,6.252e-05,7.8121e-05,3.1306e-05,0.00202134
116,1,11,3.307e-06,0.00160696,3.94e-06,1.2309e-05,3.789e-06,0.00163851
120,9,127,1.6687e-05,0.00183638,0.000381129,0.000123753,3.7458e-05,0.00248647
121,3,55,7.987e-06,0.00197265,5.327e-06,4.0355e-05,2.0514e-05,0.00206849
122,5,87,1.0164e-05,0.00170684,1.1386e-05,8.7037e-05,2.9309e-05,0.00188968
123,5,168,1.9712e-05,0.00189742,0.000629037,0.000255227,5.2664e-05,0.00294509
124,4,70,7.798e-06,0.00173147,8.252e-06,5.4824e-05,2.162e-05,0.00185616
125,1,25,3.812e-06,0.00162706,3.548e-06,2.2059e-05,1.2632e-05,0.00167976
126,1,17,2.8e-06,0.00162393,4.639e-06,2.0235e-05,1.1509e-05,0.00167208
127,1,53,6.354e-06,0.0017111,2.7574e-05,4.5349e-05,1.4659e-05,0.00182272
128,4,104,9.898e-06,0.00175329,9.308e-06,8.2047e-05,3.398e-05,0.00193289
129,8,450,4.8604e-05,0.00212259,0.00151168,0.00095154,0.000236733,0.0052134
130,3,109,9.658e-06,0.00176081,5.6065e-05,7.7713e-05,2.6682e-05,0.00197604
131,2,51,4.89e-06,0.00198799,5.952e-06,4.0954e-05,2.2933e-05,0.0020828
132,2,66,7.254e-06,0.001756,7.502e-06,5.4172e-05,2.5465e-05,0.00187723
133,9,179,1.8129e-05,0.00188054,0.000345377,0.00019308,6.1993e-05,0.00261223
134,4,152,1.4237e-05,0.00182718,0.000151312,0.000111236,3.4889e-05,0.0022022
136,4,73,9.023e-06,0.0017232,1.0139e-05,7.0818e-05,2.6329e-05,0.00187714
138,2,43,4.455e-06,0.00191448,8.631e-06,6.124e-05,1.9025e-05,0.00202637
139,2,30,4.552e-06,0.001673,8.259e-06,3.7641e-05,1.6109e-05,0.00175242
140,4,143,1.8541e-05,0.0017941,0.000543294,0.000166437,2.8823e-05,0.00262056
141,2,22,3.425e-06,0.00171473,5.826e-06,2.3074e-05,1.2035e-05,0.00177025
142,3,59,6.562e-06,0.00172167,7.732e-06,5.4498e-05,2.6248e-05,0.00184793
145,7,177,2.5978e-05,0.00197899,0.000130642,0.000188125,5.7477e-05,0.0024873
146,4,116,1.2571e-05,0.0017871,8.9551e-05,0.000169315,3.6004e-05,0.00215442
147,7,191,2.063e-05,0.00188564,0.000973531,0.000222485,5.8673e-05,0.00327845
150,3,69,9.639e-06,0.00183,7.18e-06,5.7261e-05,2.4216e-05,0.00195916
151,7,135,1.7045e-05,0.00198182,9.3265e-05,0.000140975,5.3101e-05,0.00236203
152,1,25,3.619e-06,0.00165615,5.388e-06,2.515e-05,1.2498e-05,0.00171425
153,8,167,1.8595e-05,0.00197252,0.000221798,0.000154557,4.6649e-05,0.00250332
154,1,26,4.625e-06,0.00180147,6.787e-06,3.5783e-05,1.1951e-05,0.00187331
155,1,76,1.0964e-05,0.0017578,4.1761e-05,0.000128662,2.0639e-05,0.00198258
156,6,136,1.9182e-05,0.00185714,0.000190833,0.000108115,3.8215e-05,0.00227566
157,1,22,3.335e-06,0.00163722,6.173e-06,2.6576e-05,1.2731e-05,0.00169794
158,3,150,1.6477e-05,0.00179542,0.000292416,0.00012111,3.1554e-05,0.00231351
160,2,37,4.789e-06,0.00168056,5.902e-06,3.1628e-05,1.8447e-05,0.00175813
161,6,146,1.8355e-05,0.00187719,0.000124093,0.000133925,4.3766e-05,0.00226958
162,2,38,4.641e-06,0.00165204,5.556e-06,3.4325e-05,1.5202e-05,0.00173013
163,4,86,2.3044e-05,0.00180963,8.357e-06,6.7845e-05,3.1192e-05,0.00197693
164,7,286,3.5068e-05,0.00188013,0.00158746,0.000296143,9.1413e-05,0.00406802
166,4,67,1.1478e-05,0.00208601,0.000111714,6.3405e-05,1.9064e-05,0.00232775
167,5,49,6.696e-06,0.00199335,9.541e-06,4.5094e-05,1.422e-05,0.0020911
168,4,119,1.1429e-05,0.00181065,0.000292226,9.8216e-05,3.2522e-05,0.00229696
169,3,77,7.566e-06,0.00178885,0.000248142,7.5049e-05,2.3879e-05,0.00219745
170,3,39,6.218e-06,0.00169117,7.096e-06,3.495e-05,1.8982e-05,0.00177912
171,3,84,7.975e-06,0.00172625,1.0008e-05,7.7597e-05,2.2514e-05,0.00188107
172,3,89,9.227e-06,0.00173616,8.415e-06,6.3923e-05,2.408e-05,0.00187942
173,2,14,2.568e-06,0.00210267,5.683e-06,1.7395e-05,1.1549e-05,0.00214913
174,6,113,1.0092e-05,0.00181864,4.5358e-05,0.000100896,3.5299e-05,0.00206812
175,2,51,5.56e-06,0.00170166,4.658e-06,4.0933e-05,2.0982e-05,0.00179532
176,9,142,2.1752e-05,0.00187535,0.000162365,0.000106225,3.4006e-05,0.00228277
177,5,60,7.099e-06,0.0017593,9.291e-06,5.7478e-05,2.1758e-05,0.00188385
178,2,44,5.356e-06,0.00167267,6.366e-06,3.5787e-05,1.8194e-05,0.00175632
179,4,63,8.854e-06,0.00169782,0.000119251,6.8776e-05,1.9703e-05,0.00194798
180,2,49,5.052e-06,0.00172306,9.322e-06,4.4181e-05,1.9588e-05,0.0018223
182,2,34,5.198e-06,0.00171009,6.343e-06,3.8002e-05,1.958e-05,0.0017951
184,1,26,4.184e-06,0.00199857,4.223e-06,2.2273e-05,1.3574e-05,0.00205389
185,3,60,7.498e-06,0.00175616,6.191e-05,5.3463e-05,1.9464e-05,0.00192527
186,4,84,9.101e-06,0.00172177,6.2585e-05,6.1718e-05,1.9455e-05,0.0019109
187,3,172,1.4717e-05,0.00181208,0.000149393,0.000121141,2.5739e-05,0.00217863
189,4,98,8.462e-06,0.0018081,9.201e-06,7.4802e-05,3.7307e-05,0.00197888
190,2,48,6.972e-06,0.00170003,6.853e-06,4.2521e-05,1.9688e-05,0.00179586
191,7,198,2.5511e-05,0.00199587,0.000429736,0.000206029,6.58e-05,0.00285513
194,1,24,3.613e-06,0.00169585,6.363e-06,4.9048e-05,1.1454e-05,0.0017777
195,1,25,4.097e-06,0.00196559,6.45e-06,3.3056e-05,1.223e-05,0.00203218
196,1,29,4.001e-06,0.00204275,4.064e-06,2.4017e-05,1.3112e-05,0.00209953
198,8,294,3.5185e-05,0.00205952,0.00140259,0.000349287,9.1659e-05,0.00410804
201,1,22,3.829e-06,0.00172622,7.998e-06,6.2049e-05,1.0444e-05,0.00182147
202,2,52,7.294e-06,0.00171506,6.076e-06,4.3219e-05,2.0938e-05,0.00181362
203,2,27,4.381e-06,0.00171911,5.702e-06,2.5259e-05,1.3262e-05,0.00177889
204,8,108,1.187e-05,0.00188215,1.1226e-05,8.3644e-05,3.6439e-05,0.00208184
205,4,34,4.744e-06,0.00167772,7.228e-06,3.1385e-05,1.379e-05,0.00175375
206,3,113,1.2057e-05,0.00181286,4.9626e-05,0.000110024,3.4133e-05,0.00206733
207,6,153,1.8063e-05,0.00193516,0.000488649,0.000158056,4.7527e-05,0.00273887
209,4,94,9.341e-06,0.00181964,6.853e-06,7.0313e-05,2.8937e-05,0.00197158
210,2,31,4.926e-06,0.00201516,5.574e-06,2.8692e-05,1.3687e-05,0.0020805
211,2,48,5.691e-06,0.00171197,5.914e-06,4.0869e-05,1.9722e-05,0.00180313
212,5,64,1.1022e-05,0.00179483,5.568e-05,6.2745e-05,1.9015e-05,0.00197702
213,8,169,1.8463e-05,0.00197144,0.000111181,0.000183412,4.8551e-05,0.00243143
214,4,181,1.774e-05,0.00196851,6.656e-05,0.000151246,3.5249e-05,0.00232147
215,3,78,7.33e-06,0.00215104,9.329e-06,6.4319e-05,3.0749e-05,0.00229677
216,8,188,4.8041e-05,0.00200894,9.2771e-05,0.00017697,4.7281e-05,0.0024897
217,6,270,2.8887e-05,0.00204231,0.000580127,0.000370917,0.000105409,0.00330499
220,4,113,1.3045e-05,0.0022614,9.3464e-05,0.000104632,3.1335e-05,0.00255538
221,2,47,8.817e-06,0.00174502,0.000164814,4.6662e-05,1.7724e-05,0.00200522
223,5,108,1.3863e-05,0.00188192,1.2147e-05,8.7637e-05,3.933e-05,0.00208602
224,8,148,1.9292e-05,0.00191835,0.000807106,0.000181756,3.9556e-05,0.00306483
225,2,33,4.563e-06,0.00174393,4.031e-06,2.945e-05,1.7948e-05,0.00181657
227,3,49,5.273e-06,0.00179178,0.000125798,5.2941e-05,1.6112e-05,0.00201527
228,7,95,8.562e-06,0.00181633,5.2243e-05,9.231e-05,2.5433e-05,0.00203941
229,1,27,3.757e-06,0.0020568,4.105e-06,2.4605e-05,1.3323e-05,0.00211442
232,5,87,1.7039e-05,0.00181821,0.000101121,9.5471e-05,2.566e-05,0.00210335
233,1,26,4.243e-06,0.00169595,4.335e-06,2.3878e-05,1.3363e-05,0.0017532
235,6,90,1.6784e-05,0.00189124,3.681e-05,0.000116026,2.6594e-05,0.00213517
236,9,253,2.8022e-05,0.00210413,0.000706035,0.000282854,7.9465e-05,0.00338347
237,2,53,5.255e-06,0.0020221,5.903e-06,4.4191e-05,1.9606e-05,0.00211955
239,6,122,1.8884e-05,0.00189986,0.000310961,0.000131627,3.6073e-05,0.00245208
240,6,260,3.3275e-05,0.0020382,0.00181693,0.000305992,6.3259e-05,0.0044434
242,6,101,9.996e-06,0.00190301,0.000110296,8.3385e-05,3.1368e-05,0.00219167
243,5,82,1.0442e-05,0.00183165,7.3169e-05,0.000109855,2.95e-05,0.00209982
245,4,101,9.98e-06,0.00184049,8.599e-06,7.8388e-05,3.2725e-05,0.00201144
247,2,11,3.815e-06,0.00182231,6.194e-06,1.5456e-05,1.1313e-05,0.0018679
248,2,36,6.383e-06,0.00187849,6.109e-06,2.4728e-05,5.198e-06,0.00193894
249,7,99,1.1853e-05,0.00190884,1.2921e-05,0.000120921,3.109e-05,0.00213697
250,1,24,3.212e-06,0.0017111,5.3e-06,2.361e-05,1.2829e-05,0.00176676
251,3,91,8.944e-06,0.00183097,0.000289943,0.000110529,3.2524e-05,0.00231513
252,3,53,7.334e-06,0.0021168,5.198e-06,4.1242e-05,1.8408e-05,0.00220971
253,4,71,8.069e-06,0.00181755,2.9771e-05,9.3936e-05,2.5157e-05,0.00201085
255,2,107,1.0848e-05,0.00178521,0.000199439,9.0703e-05,2.6419e-05,0.00215171
256,4,97,1.0385e-05,0.00215459,9.3239e-05,0.000159529,3.4998e-05,0.00249822
257,1,11,2.505e-06,0.00171088,5.558e-06,2.6936e-05,9.855e-06,0.00176402
259,6,153,1.8506e-05,0.0020189,0.000128227,0.000140909,4.5855e-05,0.00243959
261,3,95,1.1809e-05,0.00180468,4.789e-06,0.00023799,3.2461e-05,0.00212771
262,2,26,3.755e-06,0.00173044,6.822e-06,2.8758e-05,1.3672e-05,0.00179473
266,4,105,1.1613e-05,0.00189806,9.8039e-05,8.7278e-05,3.1256e-05,0.00217386
267,6,160,1.8034e-05,0.00187375,0.000190941,0.000205124,4.8741e-05,0.00241883
268,2,29,4.638e-06,0.00190664,4.206e-06,2.5757e-05,1.2277e-05,0.00196605
269,4,93,9.51e-06,0.00190836,9.315e-06,7.5775e-05,3.4213e-05,0.00208014
270,8,101,1.0989e-05,0.00192244,3.1161e-05,7.9901e-05,2.8181e-05,0.00213269
271,1,28,4.43e-06,0.00172175,3.843e-06,2.5065e-05,1.2462e-05,0.00177963
272,4,66,6.955e-06,0.00179497,8.908e-06,5.8304e-05,2.0883e-05,0.00192064
273,1,25,3.473e-06,0.00177758,3.82e-06,2.4197e-05,1.3206e-05,0.00183248
274,4,98,1.087e-05,0.00188095,1.4646e-05,0.000122636,3.2892e-05,0.00210405
275,2,33,4.73e-06,0.00206818,8.558e-06,7.6413e-05,1.3636e-05,0.00218843
276,6,101,1.0027e-05,0.00191251,2.0971e-05,9.2042e-05,3.1746e-05,0.00212335
277,5,85,1.0249e-05,0.00184233,4.6553e-05,0.000144579,3.4771e-05,0.0021217
280,2,32,4.246e-06,0.00190591,6.359e-06,2.8895e-05,1.3372e-05,0.00197217
281,5,103,1.3458e-05,0.00189792,6.7694e-05,0.000101949,4.168e-05,0.00217656
283,7,79,1.0056e-05,0.00187727,0.000172997,7.8377e-05,2.6222e-05,0.00220064
284,7,157,1.6124e-05,0.00204041,6.0394e-05,0.000154385,4.9065e-05,0.0024049
286,6,116,1.4795e-05,0.00186754,0.000334479,0.000123668,3.4838e-05,0.00243826
288,8,161,2.0492e-05,0.00206862,0.000157992,0.000143957,4.9226e-05,0.0025496
289,3,144,1.414e-05,0.0018875,0.00016449,0.000105841,3.1562e-05,0.00226374
290,6,151,1.3602e-05,0.00204062,0.000170801,0.000149985,4.5884e-05,0.00250951
294,4,86,9.628e-06,0.0018675,8.043e-06,6.881e-05,2.7485e-05,0.00201466
295,4,90,1.0031e-05,0.002182,1.0352e-05,8.1511e-05,3.1143e-05,0.00235561
296,3,77,9.82e-06,0.00190695,2.6606e-05,6.6511e-05,2.5478e-05,0.0020685
298,3,47,7.142e-06,0.00179483,4.582e-06,3.9843e-05,1.9749e-05,0.00188485
299,2,45,7.148e-06,0.00176688,5.0279e-05,4.8869e-05,1.7994e-05,0.00190971
300,5,131,1.338e-05,0.0019381,0.000196132,0.000110714,3.8974e-05,0.0023619
301,2,51,6.493e-06,0.00212821,8.347e-06,5.7842e-05,1.953e-05,0.00224138
302,4,80,8.335e-06,0.00184501,4.1068e-05,7.5428e-05,3.0067e-05,0.00203509
304,4,77,7.139e-06,0.00184683,5.7174e-05,6.4026e-05,2.5203e-05,0.00203205
305,1,14,3.174e-06,0.00201902,4.835e-06,1.422e-05,1.0173e-05,0.00206137
306,2,51,4.686e-06,0.00177407,4.742e-06,4.064e-05,1.9367e-05,0.00186335
307,5,166,2.1974e-05,0.00203393,0.00042428,0.000171188,4.0012e-05,0.00277125
308,2,42,5.02e-06,0.001815,6.426e-06,4.0259e-05,2.0682e-05,0.0019062
310,6,136,1.4786e-05,0.0019263,0.00015574,0.000114204,3.9597e-05,0.00231423
311,8,181,1.7043e-05,0.00205927,0.000492777,0.000159072,4.4629e-05,0.0028785
312,7,143,1.5737e-05,0.00198907,0.000131687,0.000251923,4.9335e-05,0.00252682
313,1,19,3.029e-06,0.00175788,5.572e-06,2.1606e-05,1.3832e-05,0.0018124
314,1,26,3.831e-06,0.00177034,3.894e-06,2.2984e-05,1.3722e-05,0.00182642
316,6,139,1.5281e-05,0.00194932,0.000169559,0.000181267,3.4337e-05,0.00241246
317,1,21,4.33e-06,0.00174809,5.717e-06,2.3515e-05,1.2441e-05,0.00180515
318,6,235,3.0903e-05,0.00205178,0.00067923,0.000344678,8.8865e-05,0.00331359
319,7,104,1.2664e-05,0.00191695,1.6561e-05,0.000141562,3.4468e-05,0.00218125
320,4,74,7.849e-06,0.00184511,0.00010646,7.3887e-05,2.5895e-05,0.00209476
323,11,210,2.5022e-05,0.00210386,0.000769251,0.000277196,5.8875e-05,0.0033866
324,1,13,3.013e-06,0.00176198,5.281e-06,1.6893e-05,1.0174e-05,0.00180706
325,6,106,1.0471e-05,0.00186845,4.1468e-05,0.000105882,2.8434e-05,0.00210944
326,4,103,1.1319e-05,0.00241084,0.000310197,0.000113689,2.6149e-05,0.00292141
327,4,95,8.995e-06,0.00186813,7.253e-06,6.1854e-05,2.5173e-05,0.00201443
329,1,19,3.14e-06,0.00244179,7.132e-06,2.2427e-05,1.0913e-05,0.00249581
330,7,177,1.9138e-05,0.00213202,0.000571591,0.000185777,5.301e-05,0.00306735
332,6,134,1.9449e-05,0.00194554,0.000357659,0.000130323,3.4014e-05,0.00256385
336,1,25,3.56e-06,0.0020646,5.06e-06,2.5127e-05,1.3278e-05,0.00212399
337,8,175,2.7223e-05,0.00215471,0.000321566,0.000225163,5.5874e-05,0.00289882
338,3,60,6.872e-06,0.00187664,7.73e-06,5.5599e-05,2.5296e-05,0.00200058
339,2,33,5.853e-06,0.00209579,6.128e-06,2.9356e-05,1.3777e-05,0.00216679
340,5,108,1.4501e-05,0.00188519,0.0001167,0.000127617,3.6107e-05,0.00223591
341,3,67,7.982e-06,0.00184383,5.43e-06,5.2501e-05,2.1194e-05,0.00196144
342,5,99,1.0847e-05,0.00182578,9.97e-06,6.9069e-05,2.7531e-05,0.00198505
343,5,83,1.3036e-05,0.00196906,1.1837e-05,9.4845e-05,2.3196e-05,0.00215387
344,4,106,1.1486e-05,0.00189403,9.7718e-05,0.000105508,3.3042e-05,0.00218824
345,1,26,3.72e-06,0.00176227,3.887e-06,2.4204e-05,1.2665e-05,0.00181775
346,3,122,1.6661e-05,0.0018368,0.000285923,0.000123489,3.2831e-05,0.00235189
349,6,182,2.5665e-05,0.00195445,0.00119295,0.000297042,6.1978e-05,0.00362717
350,2,43,6.195e-06,0.00189405,6.328e-06,4.0172e-05,1.9314e-05,0.00198637
351,4,136,1.4102e-05,0.00193445,0.000378077,0.000116723,3.3729e-05,0.00253901
352,5,100,1.0488e-05,0.00189932,8.596e-06,7.4865e-05,3.2397e-05,0.00206407
353,2,32,7.513e-06,0.00177703,5.914e-06,2.5614e-05,1.2464e-05,0.00184525
354,4,166,1.6673e-05,0.00201723,0.000112219,0.000169942,4.8108e-05,0.00244974
355,2,35,5.156e-06,0.00177628,7.961e-06,3.7799e-05,1.3959e-05,0.00185586
356,11,312,4.3353e-05,0.00255508,0.00093056,0.000336912,9.9309e-05,0.00420525
357,2,15,3.442e-06,0.00175575,5.079e-06,1.7704e-05,1.209e-05,0.00180314
360,2,18,3.285e-06,0.00218381,4.592e-06,5.6101e-05,1.5063e-05,0.00229029
361,3,58,5.712e-06,0.0018258,7.799e-06,4.9313e-05,2.1356e-05,0.00193697
362,2,32,5.091e-06,0.0017583,6.127e-06,3.1753e-05,1.7585e-05,0.00183386
363,4,277,4.2103e-05,0.00192951,0.000513207,0.000612194,8.9233e-05,0.0033287
364,1,27,3.959e-06,0.00177463,3.59e-06,2.3295e-05,1.3567e-05,0.00183054
366,4,82,1.2692e-05,0.00193235,1.3001e-05,0.000109194,2.9829e-05,0.00213536
367,3,74,1.182e-05,0.00191827,0.000250871,8.3661e-05,2.5603e-05,0.00232294
369,2,39,6.178e-06,0.00213255,7.018e-06,3.5169e-05,1.6846e-05,0.00221471
370,3,65,9.564e-06,0.00196996,8.906e-06,6.0149e-05,2.4896e-05,0.00210266
373,1,25,4.161e-06,0.00217102,5.216e-06,2.4897e-05,1.3562e-05,0.00222987
374,6,128,1.2152e-05,0.00199595,0.000101815,0.000108685,3.8536e-05,0.00232151
375,3,63,9.793e-06,0.00225461,6.879e-06,5.2761e-05,2.1098e-05,0.00237163
376,1,17,2.868e-06,0.00174942,4.629e-06,1.647e-05,3.488e-06,0.00178604
378,7,131,1.8817e-05,0.00194577,0.000322705,0.000122964,3.9015e-05,0.00251678
379,3,28,4.312e-06,0.0017717,7.789e-06,3.4437e-05,1.7168e-05,0.00185041
381,9,171,2.424e-05,0.00204986,0.000335007,0.000147054,3.7636e-05,0.00271201
382,8,178,2.8003e-05,0.00206784,0.000266377,0.000190442,6.1583e-05,0.00273405
383,5,119,1.4542e-05,0.00190877,5.8249e-05,0.000264919,4.4629e-05,0.00234934
386,2,17,4.064e-06,0.00174909,6.39e-06,2.3281e-05,1.2464e-05,0.00180531
387,1,26,4.262e-06,0.00177737,3.661e-06,2.3467e-05,1.2801e-05,0.0018326
388,2,94,9.934e-06,0.00183031,4.3368e-05,8.3028e-05,1.443e-05,0.00200768
389,7,195,2.8193e-05,0.00203943,0.000832131,0.000234675,8.9963e-05,0.00339086
390,5,92,1.0085e-05,0.00233261,1.0818e-05,9.8411e-05,3.0838e-05,0.00252395
392,4,69,1.0687e-05,0.00198319,8.273e-06,0.000112121,5.1213e-05,0.00219956
393,7,221,3.2328e-05,0.00207282,0.000885385,0.000225487,5.7749e-05,0.00342677
394,4,93,8.511e-06,0.00223233,1.1573e-05,9.883e-05,3.6134e-05,0.00243016
395,2,30,3.807e-06,0.00178089,5.705e-06,2.7381e-05,1.3505e-05,0.00184594
396,10,173,1.8104e-05,0.00204134,0.000275273,0.000170674,4.7958e-05,0.00265481
