evt,trks,hits,filltime,contime, fittime, mergtime, ztime,tottime
5004,6,171,0.000411244,0.0332567,0.00366447,0.0049202,0.000206353,0.0438271
5006,3,103,0.00027409,0.022412,0.00618804,0.00470866,4.1827e-05,0.0348461
5007,2,51,0.000198806,0.0120908,1.4237e-05,0.00198705,2.0898e-05,0.014848
5008,3,60,0.000152693,0.0129976,1.0775e-05,0.00146449,4.9988e-05,0.0152218
5009,1,18,3.1085e-05,0.00669269,7.922e-06,0.000688647,1.1616e-05,0.00759285
5010,5,93,0.000336215,0.0190438,0.00769167,0.0036651,0.000125293,0.0322173
5011,6,67,0.000194252,0.010301,9.1165e-05,0.00140508,0.000200662,0.0126041
5012,5,68,0.000180152,0.0123874,1.0663e-05,0.0017012,2.3617e-05,0.0147831
5013,3,76,0.000155588,0.0125282,0.000865158,0.00144653,0.000209714,0.0157137
5014,5,119,0.00020316,0.0292307,0.00311344,0.00359688,0.000153183,0.0372918
5016,4,62,0.000162714,0.0139915,9.463e-06,0.00341766,2.7228e-05,0.0182436
5017,8,176,0.000352665,0.0259297,0.00518529,0.00510733,0.000364447,0.0386966
5018,3,87,0.000158269,0.0119129,2.237e-05,0.00154778,0.000118212,0.0142289
5019,5,109,0.000298123,0.0190591,0.00314076,0.00429586,3.4836e-05,0.027773
5020,3,33,8.9119e-05,0.00732194,0.000358355,0.000789858,1.2011e-05,0.00878192
5022,4,102,0.000459363,0.0186396,2.3307e-05,0.00209949,4.022e-05,0.0315645
5024,2,52,0.000174101,0.0114605,4.95e-06,0.0012172,1.9431e-05,0.0133129
5025,4,91,0.000250002,0.0177177,1.1947e-05,0.00191614,4.2881e-05,0.0205813
5026,4,110,0.00025856,0.0309485,0.013132,0.0043091,3.2255e-05,0.0494411
5027,6,140,0.000276106,0.0217235,0.00348368,0.00416457,5.7549e-05,0.0307063
5029,1,25,9.2487e-05,0.00657872,3.269e-06,0.000599275,1.3676e-05,0.00747423
5030,2,14,3.5432e-05,0.00410577,6.56e-06,0.000242337,1.1665e-05,0.00447377
5031,2,29,0.000100007,0.00626711,5.735e-06,0.000824014,1.6535e-05,0.00741111
5032,2,53,0.000108736,0.0065209,6.902e-06,0.00065368,2.8493e-05,0.0224318
5033,4,244,0.000665229,0.0301435,0.0144324,0.0104707,0.00063899,0.0708429
5035,5,162,0.000454194,0.0294391,0.00397969,0.00566089,6.7227e-05,0.0412111
5037,4,84,0.00028762,0.0162113,3.3648e-05,0.00265489,4.3277e-05,0.0199307
5038,5,81,0.000273952,0.0176286,0.000166771,0.00216471,2.5113e-05,0.0209488
5039,3,62,0.000173807,0.0119648,1.0792e-05,0.0019574,2.9585e-05,0.0148224
5040,4,100,0.000271673,0.0227327,4.5886e-05,0.00367196,3.0949e-05,0.0276579
5041,1,26,0.000175344,0.00669935,3.367e-06,0.000579427,1.2715e-05,0.00766403
5042,5,150,0.00048098,0.0297636,0.0111957,0.00707829,0.000205746,0.0499324
5044,1,34,0.000141577,0.0054876,1.754e-06,0.00587814,0.000876875,0.0134507
5045,4,218,0.000407427,0.0405153,0.0217486,0.0382254,0.000127537,0.108184
5046,5,125,0.000320438,0.0312979,0.00782974,0.00419026,3.2716e-05,0.0445395
5047,2,37,9.7509e-05,0.0145236,7.204e-06,0.00201315,1.6034e-05,0.0170126
5049,13,252,0.000611956,0.0403001,0.0111039,0.00750011,0.000487764,0.0615695
5050,5,247,0.000344668,0.0434154,0.0125996,0.0295489,0.00017715,0.0903552
5051,4,82,0.000219376,0.0145693,4.1052e-05,0.00351885,2.704e-05,0.0190435
5053,3,82,0.000282893,0.0204341,1.6911e-05,0.00269045,3.2794e-05,0.0242387
5054,2,43,0.000127443,0.0155172,1.1543e-05,0.0012021,2.0195e-05,0.0172012
5055,3,66,0.00016902,0.016415,5.094e-05,0.00195323,5.065e-05,0.0193016
5056,6,199,0.000468683,0.0458528,0.00976086,0.017749,6.5183e-05,0.0771412
5057,1,14,4.2973e-05,0.00678223,1.0669e-05,0.000311111,2.2054e-05,0.00725314
5058,4,67,0.000199158,0.0162145,5.662e-05,0.00321927,9.3191e-05,0.0205679
5060,4,92,0.000269715,0.0161897,0.00948982,0.00387396,3.9453e-05,0.0307603
5061,1,22,3.7408e-05,0.00914628,9.053e-06,0.00171619,2.0814e-05,0.0114497
5062,4,87,0.000205038,0.0177773,0.000821738,0.00247127,2.9233e-05,0.0222824
5063,4,91,0.000472247,0.0224144,4.0459e-05,0.0034166,8.2838e-05,0.0272942
5064,3,61,0.000188642,0.010344,2.4915e-05,0.00169566,2.7148e-05,0.0127659
5066,5,186,0.000430657,0.0277051,0.00457524,0.0530125,0.000101528,0.0973321
5067,2,29,9.0942e-05,0.00795696,6.238e-06,0.00120693,1.5108e-05,0.00953614
5068,7,257,0.00115866,0.0439212,0.0170556,0.0425005,0.000173824,0.111563
5069,4,101,0.000236684,0.0183211,0.000460155,0.00329112,0.000310548,0.0232389
5071,4,112,0.000228038,0.0261847,8.0836e-05,0.00356313,0.000127407,0.031257
5072,6,116,0.000370004,0.0230023,0.00452047,0.00392736,0.000106661,0.0330944
5073,5,76,0.000191281,0.0120539,1.0821e-05,0.0104507,2.6842e-05,0.0240674
5074,6,156,0.000403428,0.0278434,0.00830304,0.00453058,4.2912e-05,0.0421305
5076,2,47,0.000143807,0.0114909,3.1983e-05,0.00132914,1.8371e-05,0.0133774
5077,9,227,0.00074876,0.038315,0.00913567,0.013378,0.000249171,0.0644981
5078,5,97,0.00030192,0.0144916,4.352e-05,0.00261939,0.000111991,0.0183883
5079,5,100,0.000289721,0.0175616,2.2933e-05,0.00258651,8.729e-05,0.0213556
5081,2,50,0.000159409,0.0112473,1.3399e-05,0.00101392,2.0425e-05,0.0127901
5082,4,63,0.000187114,0.00942634,2.6633e-05,0.00134458,7.8408e-05,0.0115122
5083,2,44,0.000157465,0.00921168,1.1294e-05,0.000935983,1.94e-05,0.0106208
5084,1,26,9.9815e-05,0.00696584,3.68e-06,0.000754776,1.43e-05,0.00803629
5085,4,104,0.000656742,0.0156698,0.00193754,0.00318546,0.000460152,0.0228441
5086,6,57,0.000263383,0.00885819,0.00146366,0.00128318,0.000181823,0.0124634
5087,6,123,0.000178933,0.0154259,0.0036024,0.00664936,0.000797228,0.028149
5088,4,91,0.00029362,0.021815,4.4795e-05,0.0044958,3.3024e-05,0.027517
5089,4,182,0.000347827,0.0380563,0.0107445,0.0250225,6.856e-05,0.0772985
5090,3,53,0.000165266,0.00996295,1.2055e-05,0.0017021,2.2226e-05,0.0122727
5091,3,60,0.000209638,0.0141176,0.000478138,0.00181513,1.7687e-05,0.0302727
5092,1,29,9.0156e-05,0.0068122,2.4253e-05,0.000681913,1.4371e-05,0.00784284
5093,9,222,0.000668381,0.03519,0.0113177,0.00591317,5.9835e-05,0.0659518
5094,4,239,0.000306399,0.0266917,0.0249516,0.00810837,0.000863104,0.0623202
5095,11,246,0.000399478,0.0320615,0.00362148,0.141964,0.000124815,0.192506
5096,5,72,0.000216086,0.0106616,3.8183e-05,0.0016302,2.9321e-05,0.013181
5098,8,198,0.000469887,0.0315044,0.00553838,0.00681787,0.000111562,0.0457159
5099,2,71,7.6912e-05,0.00544539,0.000325195,0.000647642,4.9272e-05,0.00676525
5102,6,103,0.000158447,0.0165621,0.000964695,0.00234716,7.2009e-05,0.0206865
5103,4,100,0.000305794,0.0164615,0.00386639,0.0122558,3.8322e-05,0.0349069
5105,3,43,0.000167391,0.00963052,2.0674e-05,0.00075645,0.000133919,0.0110119
5106,2,37,0.000135459,0.00674498,6.689e-06,0.000499943,7.7557e-05,0.00769134
5107,4,47,0.000125922,0.00720962,1.5843e-05,0.000723357,2.4015e-05,0.00830781
5108,6,45,7.1218e-05,0.00495416,3.4535e-05,0.000275032,3.675e-05,0.00548522
5110,1,25,0.000124921,0.00639477,3.316e-06,0.000561638,5.1776e-05,0.00735569
5111,2,57,0.000156264,0.0100804,0.00169015,0.0015614,0.000242581,0.0141793
5112,4,37,0.000279814,0.00744745,3.899e-06,0.000854936,0.000103905,0.00894823
5113,1,24,0.000103135,0.00878044,9.921e-06,0.000668568,1.4059e-05,0.00975557
5114,4,32,0.000143899,0.00558342,9.281e-06,0.000364627,1.6107e-05,0.00628977
5115,3,40,0.000211478,0.0108875,8.68e-06,0.000846027,1.8205e-05,0.0122199
5117,1,21,7.8922e-05,0.00568989,9.153e-06,0.000420275,1.3251e-05,0.0064034
5119,1,24,0.000142678,0.00882389,3.2269e-05,0.000652485,1.1257e-05,0.00982429
5120,7,86,0.000227772,0.0125327,0.00231251,0.00362902,6.5558e-05,0.0192177
5121,7,168,0.000444666,0.0282127,0.00721774,0.0042437,9.7071e-05,0.0420074
5122,4,77,0.00016362,0.00994703,0.00027196,0.00166159,6.9195e-05,0.0125216
5123,3,37,0.000146887,0.00729524,8.475e-06,0.000917899,3.5685e-05,0.00867594
5124,4,166,0.000469778,0.0254363,0.0038674,0.00959013,5.9288e-05,0.0419374
5126,1,28,0.000135764,0.007433,4.128e-06,0.000646946,1.4611e-05,0.00844132
5128,4,93,0.000247092,0.017488,3.6665e-05,0.0022448,5.2204e-05,0.0207685
5129,7,107,0.000242223,0.0104666,5.3689e-05,0.00141559,0.000261303,0.0133705
5130,4,95,0.000139689,0.00589135,0.000237182,0.000534007,8.9303e-05,0.00718325
5131,1,28,0.000131467,0.010661,3.815e-06,0.00113247,1.5314e-05,0.0122221
5132,5,266,0.000331869,0.0348285,0.014948,0.00611467,0.000101868,0.0664625
5136,6,166,0.00036663,0.0258841,0.00246482,0.0088143,0.000172988,0.039009
5137,2,29,0.000108805,0.00589608,5.429e-06,0.000486152,1.5311e-05,0.00668565
5139,4,110,0.000342376,0.0184829,0.00579576,0.00330644,0.000121317,0.0289883
5140,5,150,0.000254212,0.0268266,0.00434092,0.00573956,4.319e-05,0.0382652
5143,9,212,0.000403946,0.0322884,0.00944274,0.00628978,0.00013056,0.0498305
5144,4,66,0.000210838,0.0131977,2.73e-05,0.00116512,9.6013e-05,0.0151384
5145,6,136,0.000349636,0.0243766,3.0772e-05,0.00561309,4.0292e-05,0.031489
5146,3,45,0.000138206,0.0108504,9.491e-06,0.00144909,2.0397e-05,0.0129044
5147,2,43,0.000108392,0.00724139,2.398e-05,0.000627405,5.3509e-05,0.00832282
5148,2,28,0.000114279,0.00710452,6.3e-06,0.000770844,4.7964e-05,0.00823629
5149,4,100,0.000243288,0.0171275,3.0696e-05,0.00388169,2.971e-05,0.0220974
5151,5,116,0.000301375,0.0146645,0.00433112,0.00290005,4.3744e-05,0.0230107
5153,10,239,0.000741539,0.0395431,0.0123372,0.00757843,0.000348275,0.0624085
5154,1,28,0.000101606,0.00785997,3.77e-06,0.000998335,1.4484e-05,0.00921021
5155,4,183,0.000453526,0.0337315,0.00660219,0.0204783,4.2614e-05,0.0652514
5156,2,53,0.000239623,0.0110638,6.474e-06,0.00150654,2.1267e-05,0.0133187
5157,3,67,0.000207805,0.0144985,3.5885e-05,0.00227333,0.000177737,0.0177401
5158,2,35,8.7014e-05,0.00684056,1.2857e-05,0.000641089,1.8158e-05,0.00779415
5159,9,105,0.000489528,0.0166974,0.0024567,0.00227745,0.000109846,0.022692
5160,6,106,0.000310257,0.0170359,1.7308e-05,0.00202002,3.3692e-05,0.0201789
5161,4,98,0.000274271,0.0160008,3.9663e-05,0.00208613,2.9169e-05,0.0191317
5162,1,27,0.000132466,0.0066312,3.389e-06,0.000553291,1.485e-05,0.00754075
5163,1,25,0.000100232,0.00636694,1.2091e-05,0.000545488,1.5335e-05,0.00726475
5164,5,112,0.000314548,0.0183777,1.9092e-05,0.00320682,3.0357e-05,0.0228299
5165,2,15,1.0225e-05,0.00261451,6.694e-06,2.8739e-05,9.496e-06,0.00269875
5168,3,62,0.000195726,0.0108822,1.9846e-05,0.00115979,5.6197e-05,0.0127766
5169,1,22,0.000101545,0.00548347,3.077e-06,0.000609198,1.4716e-05,0.00637317
5170,1,26,0.000100103,0.00726288,1.0263e-05,0.000866524,1.5463e-05,0.00845333
5171,1,23,7.6739e-05,0.00494804,1.5603e-05,0.000383984,3.3424e-05,0.0177662
5174,8,176,0.000492446,0.0306364,0.00781978,0.0326839,0.000195266,0.0888984
5179,1,24,0.000138443,0.00701177,1.1839e-05,0.000859203,3.4109e-05,0.00831542
5180,2,26,3.5136e-05,0.0044854,5.385e-06,2.6209e-05,1.0459e-05,0.00464124
5181,3,63,0.000291881,0.0131988,2.6047e-05,0.014204,0.000170249,0.0302953
5183,3,52,0.000173926,0.010514,2.3139e-05,0.00107216,2.2887e-05,0.0121446
5184,1,28,0.000147483,0.00859883,3.067e-06,0.000488628,1.3713e-05,0.00943859
5185,5,97,0.000216394,0.0130596,1.7034e-05,0.00176157,9.9994e-05,0.0161558
5186,1,24,9.1243e-05,0.00577235,3.008e-06,0.000470269,1.3787e-05,0.00651149
5187,8,283,0.000713566,0.0482241,0.00800138,0.11075,0.000531963,0.180631
5188,1,24,6.7946e-05,0.00750958,3.2319e-05,0.000660154,1.4069e-05,0.00859843
5191,9,179,0.000715616,0.0388726,5.2726e-05,0.00571394,4.5438e-05,0.0467705
5192,1,15,5.0134e-05,0.00357137,1.4266e-05,6e-05,6.0448e-05,0.00381304
5193,4,56,0.000163195,0.0109107,2.6409e-05,0.00129023,2.3107e-05,0.0129589
5194,6,183,0.00064761,0.0306373,0.00888697,0.00652195,5.4112e-05,0.0483334
5195,5,104,0.000394321,0.0162847,3.471e-05,0.00260671,0.000470096,0.0206245
5196,4,30,0.000240636,0.00718489,1.9595e-05,0.000530851,5.2692e-05,0.00829597
5198,6,126,0.000382493,0.028651,0.0038794,0.00478931,0.00012716,0.0389113
5199,4,41,2.8253e-05,0.00649925,1.1778e-05,0.000556488,5.8627e-05,0.00730426
5200,7,199,0.000363655,0.0276082,0.0108551,0.0276379,0.000204711,0.0700494
5201,6,157,0.000427932,0.0306257,6.446e-05,0.00550797,0.000102947,0.0383318
5202,3,101,0.000330318,0.0184098,3.4318e-05,0.00266946,0.000115,0.0225659
5203,5,146,0.00040948,0.0202775,0.000172035,0.00312436,0.000272964,0.0255919
5204,5,84,0.000644419,0.0167368,7.996e-06,0.002071,2.6791e-05,0.0201968
5205,2,51,0.00019574,0.0104254,0.00184937,0.0014285,2.0399e-05,0.0143355
5207,2,33,8.4805e-05,0.0094935,2.0064e-05,0.000575334,1.5792e-05,0.0103667
5208,3,61,0.000150123,0.013579,0.00117853,0.00165455,6.4366e-05,0.0170409
5209,6,114,0.000277915,0.021404,4.5671e-05,0.0037005,6.1846e-05,0.0266639
5210,6,153,0.00031608,0.0338306,0.00537384,0.00786222,8.4618e-05,0.0484905
5211,5,245,0.000574187,0.0305508,0.00847744,0.0238799,0.000106094,0.0673129
5213,1,24,0.000105192,0.00867009,4.851e-06,0.000854574,1.5858e-05,0.00985842
5214,1,25,0.000112884,0.00889787,3.859e-06,0.000612034,1.3853e-05,0.00982758
5215,6,156,0.000328204,0.0232689,0.000158321,0.00424938,0.000100768,0.0293311
5216,4,81,0.000280169,0.0147221,2.396e-05,0.0020817,3.2068e-05,0.0179103
5219,8,133,0.00020372,0.0136105,0.00241664,0.00145292,0.000217989,0.0186268
5220,3,54,0.000174253,0.01062,5.997e-06,0.00130079,4.6021e-05,0.0125371
5222,2,32,0.000113839,0.00862822,7.764e-06,0.00170049,1.9109e-05,0.0107577
5224,2,48,0.000201509,0.00912541,1.1946e-05,0.0010122,1.9705e-05,0.0106848
5226,4,117,0.000346977,0.0190817,0.00250527,0.00662769,0.00015048,0.0303535
5228,3,47,0.000173734,0.00825819,4.6253e-05,0.00103024,1.8813e-05,0.00981285
5229,4,83,0.000228704,0.0154684,1.7316e-05,0.00163929,2.9291e-05,0.0179013
5232,2,95,0.000305174,0.0151072,0.0037882,0.0021045,2.2858e-05,0.0219915
5233,2,50,0.000166189,0.0093669,5.303e-06,0.0014647,2.2103e-05,0.0113913
5234,3,48,8.0853e-05,0.00544033,1.0587e-05,0.000452691,2.2745e-05,0.00617189
5235,6,105,0.000242547,0.0182378,0.00185403,0.00217917,3.2212e-05,0.0231787
5236,6,127,0.000317183,0.0242852,0.00502336,0.00398142,4.644e-05,0.0346427
5237,2,57,7.5627e-05,0.0129094,0.00244383,0.00145096,2.3197e-05,0.0171099
5238,2,52,0.000160641,0.00968676,6.143e-06,0.00126105,2.2037e-05,0.0115001
5239,2,26,6.2899e-05,0.00461951,1.2393e-05,0.000380951,1.502e-05,0.00521674
5240,2,42,0.0001142,0.00948306,1.0239e-05,0.00115998,1.9985e-05,0.0110856
5241,4,72,0.000134164,0.00987661,3.4203e-05,0.000984865,4.5921e-05,0.011379
5242,2,51,0.000218664,0.011993,1.2597e-05,0.00128097,1.9005e-05,0.0138702
5243,1,26,8.6966e-05,0.0066258,3.25e-06,0.00071604,1.3859e-05,0.00765003
5244,4,86,0.000176137,0.0108398,6.2553e-05,0.00173749,3.3183e-05,0.0132958
5245,1,33,0.000153757,0.00887113,4.249e-06,0.000615355,1.3433e-05,0.00987851
5247,5,119,0.000399279,0.0245279,1.6349e-05,0.006867,0.000436955,0.0334603
5250,2,120,0.000149674,0.0129886,0.00535365,0.00166982,2.6574e-05,0.0206475
5251,1,13,7.4967e-05,0.00455754,1.2405e-05,0.000432911,1.218e-05,0.00521771
5252,2,40,0.000290935,0.008632,1.153e-05,0.000579942,1.4578e-05,0.00973592
5253,3,81,0.000262961,0.0194921,0.00164481,0.00242935,2.2859e-05,0.0244139
5255,5,134,0.00037483,0.0202532,0.00198323,0.0233869,3.996e-05,0.0496583
5257,2,26,0.00011344,0.00581329,1.2021e-05,0.000525003,1.4042e-05,0.00664564
5258,7,172,0.000524478,0.02746,0.00664465,0.00460384,0.000250835,0.0407654
5259,3,56,0.000147029,0.013174,1.1342e-05,0.00271093,2.7337e-05,0.0168197
5260,6,197,0.000305603,0.021658,0.00575252,0.00329632,0.000122349,0.05577
5261,5,206,0.000777436,0.0432088,0.0124038,0.186487,4.0299e-05,0.262678
5262,4,101,0.000166775,0.0128567,0.00149837,0.00274836,4.3392e-05,0.0279535
5263,11,316,0.00198774,0.0763496,0.0439042,0.0271746,0.000308416,0.153802
5264,4,11,8.498e-06,0.00251531,5.251e-06,1.5519e-05,5.033e-06,0.00257084
5265,3,68,0.000154157,0.0067156,0.00700021,0.000389519,7.7528e-05,0.0145523
5266,2,102,0.00028336,0.0226885,0.00615299,0.0382743,3.9362e-05,0.0726517
5267,6,63,0.000204422,0.0133554,2.7216e-05,0.00145663,5.9816e-05,0.0155114
5268,5,73,0.000261096,0.0150006,4.8321e-05,0.00193478,3.2898e-05,0.0179389
5269,1,21,7.8972e-05,0.00981979,1.0294e-05,0.000963434,1.5204e-05,0.0110852
5270,4,104,0.000453879,0.0213596,0.0014149,0.00241861,2.8512e-05,0.026203
5271,3,76,0.000191826,0.0124883,1.4691e-05,0.00160884,2.3378e-05,0.0148456
5272,4,159,0.000527696,0.0289437,0.00815973,0.0049877,4.1095e-05,0.0437231
5273,1,26,7.1425e-05,0.00580935,3.298e-06,0.000578483,1.3328e-05,0.00664796
5275,2,38,7.3176e-05,0.00760932,8.719e-06,0.000757393,1.8458e-05,0.00869608
5276,5,95,0.000263162,0.0175758,4.5968e-05,0.00265544,4.8479e-05,0.021528
5277,3,67,0.000178574,0.0148996,1.1623e-05,0.00152017,2.4905e-05,0.0170778
5278,2,34,6.9832e-05,0.00885073,7.395e-06,0.000779908,1.8579e-05,0.00998068
5279,2,33,0.000159696,0.0113194,2.2442e-05,0.00122908,3.4394e-05,0.0130722
5280,3,44,0.000170913,0.0113881,4.4294e-05,0.00151879,1.7211e-05,0.0134226
5282,2,34,0.000198811,0.0107036,1.1984e-05,0.00119588,1.3654e-05,0.0124164
5284,1,27,7.4757e-05,0.00942681,1.1046e-05,0.00113503,1.5702e-05,0.0109295
5285,2,49,0.000116536,0.010792,3.1366e-05,0.00121169,7.5863e-05,0.0125163
5286,2,36,0.000106083,0.00727063,7.582e-06,0.000646295,1.9612e-05,0.00826474
5288,2,32,8.4121e-05,0.00690436,3.905e-06,0.000587828,1.8961e-05,0.00778214
5291,3,106,0.000368993,0.0246673,0.00405131,0.00366657,2.7127e-05,0.0335658
5292,2,38,0.000130462,0.00659356,2.8118e-05,0.000458255,0.000136524,0.00752366
5293,1,18,6.8568e-05,0.00867274,7.36e-06,0.0005315,1.2346e-05,0.00940839
5294,5,117,0.000294752,0.0217251,0.00103199,0.00375883,4.9657e-05,0.0278369
5295,6,159,0.000627444,0.0299793,0.000371067,0.00497732,4.1077e-05,0.0372518
5296,4,109,0.000409835,0.0193302,0.00558343,0.00434808,4.5656e-05,0.0304826
5297,5,242,0.000508275,0.0467804,0.0111407,0.014346,0.00023752,0.0764326
5298,2,28,0.000163013,0.00786902,1.8717e-05,0.000440902,7.7974e-05,0.00870728
5299,4,73,0.000143645,0.0129446,5.582e-05,0.00147753,0.000124566,0.0151255
5300,2,71,7.9606e-05,0.0153807,0.00262874,0.00115523,0.000111828,0.0195661
5301,3,76,0.00017249,0.0118517,0.000455061,0.00165738,4.4354e-05,0.0147694
5302,5,117,0.000339237,0.0247099,3.1209e-05,0.00434485,4.7464e-05,0.0306476
5303,4,102,0.000227207,0.0209674,0.000151072,0.0032584,5.9196e-05,0.0253237
5305,5,85,0.00019344,0.0142068,2.6632e-05,0.00159545,2.2248e-05,0.0166325
5306,2,23,7.4165e-05,0.00574714,1.1059e-05,0.000499562,1.4931e-05,0.00649467
5307,3,106,0.000247912,0.02123,0.00418309,0.00305237,5.2835e-05,0.0294725
5308,2,43,0.000127377,0.00829689,7.591e-06,0.0011089,1.8197e-05,0.00984323
5310,3,82,0.000339604,0.0145183,0.00141946,0.00169089,2.2535e-05,0.018554
5312,1,24,0.000107146,0.00799513,3.109e-06,0.00057381,1.3329e-05,0.008859
5313,2,31,9.8923e-05,0.00656987,5.751e-06,0.000534946,1.4856e-05,0.00741562
5314,4,94,0.000168068,0.014501,0.00316479,0.00235912,7.2894e-05,0.0207201
5316,2,52,0.00017734,0.0110821,4.846e-06,0.000932589,6.744e-05,0.0125696
5317,11,224,0.000426293,0.0325017,0.00438811,0.00784963,7.9104e-05,0.0466185
5318,3,60,0.00017994,0.00886348,1.9177e-05,0.000957976,2.4526e-05,0.0104406
5319,5,92,0.000333792,0.0168675,2.0947e-05,0.00180599,5.5481e-05,0.0196922
5320,7,184,0.000389101,0.0327537,0.00392001,0.00482014,0.000142707,0.0431876
5322,6,181,0.000278315,0.0352401,0.00369674,0.00554794,5.2809e-05,0.0460134
5323,3,64,0.000223932,0.0124051,6.491e-06,0.00153169,2.2318e-05,0.0147215
5324,4,74,0.000155056,0.0108183,6.8742e-05,0.00145814,3.4303e-05,0.0129599
5326,3,17,6.1146e-05,0.0038104,1.7642e-05,0.000149003,6.7733e-05,0.00416889
5328,2,37,0.000105878,0.00750775,1.5522e-05,0.000908954,5.105e-05,0.00895858
5329,3,76,0.000238807,0.0131413,7.757e-06,0.00182843,2.7499e-05,0.015791
5330,1,28,0.000111579,0.00703127,3.148e-06,0.000927212,1.3783e-05,0.00829768
5331,1,26,9.2584e-05,0.0071902,3.687e-06,0.000753111,1.4564e-05,0.00838005
5333,5,183,0.00207288,0.0257747,0.00151386,0.0131355,0.0001514,0.0605066
5335,1,26,0.000153534,0.00661203,3.6187e-05,0.000587676,0.000135319,0.00770448
5337,2,41,0.000162788,0.0105671,3.3213e-05,0.00144548,1.9594e-05,0.0215329
5338,2,42,0.000136122,0.00923193,1.0596e-05,0.0010724,2.0023e-05,0.0108806
5340,9,198,0.000487364,0.0336367,0.00414619,0.00432019,0.000259876,0.0441976
5341,4,87,0.000236974,0.0146604,0.00204159,0.0024979,4.336e-05,0.0200319
5342,7,191,0.000394978,0.0288929,0.00367063,0.00568713,0.00012395,0.0402282
5343,4,90,0.000220472,0.0153721,0.00278464,0.00298735,3.387e-05,0.0219482
5344,4,19,0.000186475,0.0036319,0.00119859,0.000203131,0.000310463,0.00565092
5345,6,104,0.00028663,0.0147193,3.2118e-05,0.00141756,0.000109446,0.0171541
5347,6,128,0.000329048,0.0189098,2.9359e-05,0.00268732,0.000199485,0.0230707
5348,9,184,0.000402686,0.027984,0.00450495,0.00484132,7.7554e-05,0.0390607
5349,5,126,0.000201583,0.0149948,0.00491574,0.00273484,0.00011496,0.023356
5350,4,83,0.000233493,0.0203776,0.00525177,0.00983712,9.6542e-05,0.0372829
5351,4,112,0.000313735,0.0324133,0.000871402,0.00508949,0.000216171,0.040166
5353,5,72,0.000351874,0.0133695,2.3377e-05,0.00319721,0.000119231,0.017932
5354,6,106,0.000275969,0.0169421,0.00348912,0.00377211,7.0452e-05,0.025497
5355,7,96,0.000227302,0.0134962,0.000131938,0.00324902,4.8057e-05,0.0177221
5356,3,40,4.6899e-05,0.00510037,7.721e-06,0.000362212,0.000116441,0.00578355
5357,2,30,7.8271e-05,0.00959829,6.491e-06,0.000887876,1.6634e-05,0.0107945
5359,5,550,0.00134523,0.0705451,0.0384072,0.098285,0.00012528,0.226347
5363,2,33,6.5247e-05,0.00745462,1.2204e-05,0.00131328,1.7776e-05,0.00912626
5364,5,71,0.000195416,0.0142257,0.00449549,0.00164232,7.2327e-05,0.0208906
5366,4,68,0.000216924,0.0115738,0.000772947,0.0037158,4.3996e-05,0.017383
5367,1,30,0.000129746,0.00729026,3.704e-06,0.000887212,1.4075e-05,0.00855844
5368,2,52,0.000169797,0.0113431,0.00311417,0.00108894,1.5254e-05,0.0161119
5369,1,32,0.000141568,0.0066676,2.1783e-05,0.000730866,7.7631e-05,0.00794541
5371,4,80,0.000352233,0.0132013,0.00179298,0.00167737,0.000189814,0.0176989
5372,1,14,6.0411e-05,0.00634787,6.136e-06,0.000229754,1.1278e-05,0.00672814
5373,2,43,0.000124269,0.00856168,0.000491132,0.00115818,0.000128449,0.010719
5374,2,37,0.000163864,0.00948084,7.347e-06,0.000890612,4.8791e-05,0.0108215
5375,5,57,0.000207771,0.0110099,1.5485e-05,0.00734313,2.1557e-05,0.0197954
5376,2,47,0.000193647,0.0102166,1.2917e-05,0.00189074,2.3236e-05,0.012762
5377,5,118,0.000267037,0.0220876,0.0026421,0.00708664,0.000518405,0.0338377
5378,3,104,0.000294274,0.0236782,0.00367632,0.0037555,3.4306e-05,0.0322887
5379,7,205,0.00040057,0.0329218,0.00450542,0.0211678,7.7931e-05,0.062896
5380,4,88,0.000357046,0.0180437,2.5946e-05,0.002164,9.8687e-05,0.0213517
5381,4,144,0.000465905,0.0263927,0.000517972,0.00420902,3.4554e-05,0.0326996
5382,1,26,0.000132054,0.00641556,1.6409e-05,0.000514069,1.3138e-05,0.00727148
5383,6,112,0.000186158,0.0174412,0.00521141,0.0026739,0.000102199,0.0260779
5384,1,25,0.000111591,0.00587542,1.4467e-05,0.000564562,1.0583e-05,0.00674242
5385,1,26,0.000167889,0.00767641,3.153e-06,0.000479982,1.3223e-05,0.00851164
5387,4,60,0.000144207,0.00929223,2.2864e-05,0.00109362,9.2913e-05,0.0110543
5388,3,130,0.000243132,0.0192127,0.0148138,0.00414953,6.0132e-05,0.0482511
5390,6,112,0.00029875,0.0179869,0.000841713,0.00345709,5.3206e-05,0.0233168
5391,6,119,0.000205624,0.020868,0.00726431,0.00394297,0.000166807,0.0337413
5394,2,51,0.000190642,0.00932223,4.811e-06,0.000965087,1.9843e-05,0.0108313
5395,2,15,7.8584e-05,0.00632717,1.2692e-05,0.000234605,9.776e-06,0.00676594
5397,4,87,0.000736013,0.0163258,8.128e-06,0.00291467,0.000253291,0.0211771
5398,1,26,0.000110065,0.00653047,3.36e-06,0.000599252,2.7257e-05,0.00745374
5399,2,49,0.000132496,0.0103009,1.7556e-05,0.00109571,0.000101101,0.0119719
