EvtNum,x,y,z,mx,my,mz,r,theta,thetaDeg,mr,mtheta,mthetaDeg,isochrone,type,trackID,timeStamp,detID
0,-18.3684,6.565,35,-18.7702,6.40964,30.5171,19.5063,2.79833,160.333,19.8344,2.81253,161.146,0.454411,1,342,0,237
0,-19.2431,7.07,35,-19.048,7.1431,30.9325,20.5008,2.7895,159.826,20.3434,2.78282,159.444,0.20272,1,342,0,354
0,-19.2431,8.08,35,-19.3736,8.03339,31.4343,20.8706,2.74406,157.223,20.9731,2.74851,157.478,0.146656,1,342,0,353
0,-19.2431,9.09,35,-19.6908,8.93883,31.9415,21.282,2.70029,154.715,21.6248,2.71545,155.584,0.465052,1,342,0,352
0,-20.1178,9.595,35,-19.9264,9.65707,32.341,22.2888,2.69656,154.502,22.1431,2.69031,154.143,0.241445,1,342,0,475
0,-20.1178,10.605,35,-20.2161,10.5747,32.8495,22.7418,2.65646,152.204,22.8148,2.65965,152.387,0.132468,1,342,0,474
0,-20.1178,11.615,35,-20.4963,11.5046,33.3625,23.23,2.61799,150,23.5044,2.63012,150.695,0.383726,1,342,0,473
0,-20.9925,12.12,35,-20.6957,12.2033,33.745,24.24,2.61799,150,24.0257,2.60881,149.474,0.331608,1,342,0,602
0,-20.9925,13.13,35,-20.9494,13.1414,34.2558,24.7605,2.58266,147.976,24.73,2.58134,147.9,0.0657222,1,342,0,736
0,-20.9925,14.14,35,-21.1913,14.0911,34.7719,25.3105,2.54882,146.037,25.4486,2.55478,146.378,0.214309,1,342,0,876
0,-20.4466,15.6214,50.4368,-21.4425,15.1459,35.3436,25.7312,2.48919,142.62,26.2522,2.52662,144.765,0.325612,1,342,0,1019
0,-21.3216,16.1262,50.4435,-21.5964,15.8368,35.7171,26.7332,2.49405,142.899,26.7808,2.50886,143.747,0.396462,1,342,0,1214
0,-21.7643,17.3186,35,-21.8868,17.2706,36.4907,27.814,2.46946,141.49,27.8801,2.47354,141.724,0.0583226,1,342,0,1413
0,-21.7637,18.3289,35,-22.0652,18.245,37.0153,28.4537,2.44166,139.897,28.6314,2.45068,140.414,0.234919,1,342,0,1619
0,-22.838,19.1567,35,-22.2434,19.3132,37.5898,29.8086,2.44363,140.01,29.458,2.42659,139.033,0.485073,1,342,0,1832
0,-21.9621,19.6624,35,-22.2954,19.6533,37.7725,29.4779,2.41139,138.162,29.721,2.41909,138.604,0.449568,1,342,0,1831
0,-22.8374,20.167,35,-22.3887,20.3006,38.1194,30.4673,2.41821,138.553,30.222,2.40507,137.8,0.319523,1,342,0,2056
0,-22.5792,21.7641,35,-22.5665,21.6807,38.8546,31.3608,2.37457,136.053,31.2938,2.37621,136.147,0.175415,1,342,0,2286
0,-22.5786,22.7745,35,-22.673,22.6678,39.3764,32.0698,2.35188,134.753,32.0607,2.35631,135.007,0.108029,1,342,0,2522
0,-22.7418,24.24,35,-22.8059,24.2355,40.2102,33.2381,2.32432,133.174,33.2787,2.32581,133.259,0.0375691,1,342,0,2768
0,-22.7418,25.25,35,-22.8688,25.2433,40.7481,33.9817,2.30398,132.008,34.0618,2.30688,132.175,0.136558,1,342,0,2980
0,-22.7418,26.26,35,-22.9139,26.254,41.2886,34.7387,2.28452,130.893,34.8471,2.28837,131.114,0.136348,1,342,0,3198
0,-22.7418,27.27,35,-22.9424,27.266,41.831,35.5084,2.2659,129.826,35.634,2.27029,130.078,0.213969,1,342,0,3422
0,-22.7418,28.28,35,-22.9541,28.2795,42.3752,36.2898,2.24807,128.805,36.4229,2.25262,129.066,0.255038,1,342,0,3652
0,-22.7418,29.29,35,-22.9487,29.2928,42.9182,37.0823,2.231,127.827,37.2117,2.23535,128.076,0.193757,1,342,0,3874
0,-22.7418,30.3,35,-22.9267,30.3057,43.4603,37.8851,2.21465,126.89,38.0009,2.21845,127.108,0.170623,1,342,0,4070
0,-22.7418,31.31,35,-22.8877,31.3169,44.002,38.6976,2.19898,125.993,38.7891,2.20192,126.161,0.159649,1,342,0,4247
0,-22.7418,32.32,35,-22.8334,32.3257,44.542,39.5193,2.18396,125.132,39.5767,2.18577,125.236,0.0834342,1,342,0,4393
0,-22.7418,33.33,35,-22.7645,33.3318,45.0798,40.3495,2.16956,124.307,40.3638,2.17,124.332,0.0351823,1,342,0,4496
0,-7.87217,-14.645,35,-7.63558,-14.6422,20.0185,16.6267,-2.06402,-118.259,16.5135,-2.05148,-117.541,0.253623,1,341,0,46
0,-7.87217,-15.655,35,-7.62461,-15.6531,20.4326,17.5228,-2.03672,-116.696,17.4113,-2.02407,-115.971,0.259657,1,341,0,153
0,-7.87217,-16.665,35,-7.62653,-16.6687,20.8482,18.4308,-2.0121,-115.285,18.3306,-1.9999,-114.586,0.253883,1,341,0,266
0,-7.87217,-17.675,35,-7.64452,-17.6798,21.2505,19.3488,-1.98981,-114.007,19.2617,-1.97891,-113.383,0.226957,1,341,0,385
0,-7.87217,-18.685,35,-7.66413,-18.6892,21.6404,20.2756,-1.96954,-112.846,20.1996,-1.95997,-112.298,0.231024,1,341,0,510
0,-7.87217,-19.695,35,-7.69077,-19.7011,22.0312,21.21,-1.95105,-111.787,21.149,-1.94298,-111.324,0.176775,1,341,0,641
0,-7.87217,-20.705,35,-7.7312,-20.7117,22.4199,22.151,-1.93412,-110.817,22.1076,-1.92806,-110.469,0.142021,1,341,0,778
0,-7.87217,-21.715,35,-7.78881,-21.7207,22.8025,23.0979,-1.91858,-109.927,23.075,-1.9151,-109.727,0.132691,1,341,0,921
0,-8.2081,-22.6873,35,-7.88478,-22.9806,23.2749,24.1265,-1.91794,-109.89,24.2956,-1.90132,-108.937,0.205939,1,341,0,1079
0,-8.2075,-23.6976,35,-7.97236,-23.9741,23.6486,25.0787,-1.90421,-109.103,25.265,-1.89183,-108.394,0.284267,1,341,0,1276
0,-7.96794,-25.2839,35,-8.07594,-25.0443,24.0482,26.5097,-1.87608,-107.492,26.3142,-1.88274,-107.873,0.391605,1,341,0,1481
0,-7.96734,-26.2943,35,-8.18807,-26.0532,24.421,27.4749,-1.86501,-106.857,27.3096,-1.8753,-107.447,0.261519,1,341,0,1690
0,-9.02296,-27.1328,35,-8.36683,-27.4218,24.9261,28.5938,-1.89184,-108.394,28.6698,-1.86694,-106.968,0.204277,1,341,0,1905
0,-9.02236,-28.1432,35,-8.5125,-28.4072,25.2869,29.554,-1.88103,-107.775,29.6552,-1.86194,-106.681,0.0610542,1,341,0,2132
0,-7.90691,-30.2352,35,-8.75672,-29.912,25.8407,31.252,-1.82658,-104.655,31.1674,-1.85559,-106.317,0.435414,1,341,0,2368
0,-8.7822,-30.7398,35,-8.87473,-30.5699,26.0875,31.9697,-1.84908,-105.944,31.832,-1.85334,-106.189,0.3204,1,341,0,2606
0,-8.74686,-32.32,35,-9.19058,-32.2315,26.7138,33.4827,-1.8351,-105.143,33.5162,-1.84857,-105.915,0.476379,1,341,0,2843
0,-9.62154,-32.825,35,-9.32137,-32.8853,26.9622,34.2061,-1.85593,-106.337,34.1808,-1.847,-105.825,0.316152,1,341,0,3057
0,-9.62154,-33.835,35,-9.52313,-33.8562,27.3354,35.1764,-1.84785,-105.874,35.17,-1.84499,-105.71,0.114634,1,341,0,3278
0,-9.62154,-34.845,35,-9.73546,-34.8193,27.7072,36.149,-1.84021,-105.436,36.1547,-1.84343,-105.621,0.131206,1,341,0,3505
0,-9.62154,-35.855,35,-9.95895,-35.7735,28.0737,37.1235,-1.83297,-105.021,37.1338,-1.84231,-105.557,0.350379,1,341,0,3732
