#######
#
# prefix ,m, means Monte Carlo, theta is in rad, thetaDeg is theta converted to deg
# Values equal to -10000.0 correspond to hits with a bad MC MVD value (noise)
# those values have to be excluded (not real hits, ghosts or compute errors).
#
# EvtNum x y z mx  my mz r theta thetaDeg mr mtheta mthetaDeg isochrone type trackID timeStamp detID 
#
#######
EvtNum,x,y,z,mx,my,mz,r,theta,thetaDeg,mr,mtheta,mthetaDeg,isochrone,type,trackID,timeStamp,detID
0,24.2518,16.7317,80.0875,-22.2954,19.6533,37.7725,29.4635,0.603927,34.6025,29.721,2.41909,138.604,0.449568,1,342,0,1831
0,21.9539,25.8573,39.3,-22.3887,20.3006,38.1194,33.9201,0.866859,49.6674,30.222,2.40507,137.8,0.319523,1,342,0,2056
0,21.9533,33.9682,39.3,-22.5665,21.6807,38.8546,40.4449,0.997034,57.1259,31.2938,2.37621,136.147,0.175415,1,342,0,2286
0,-23.3737,16.2249,-1.48746,-22.673,22.6678,39.3764,28.4531,2.5348,145.234,32.0607,2.35631,135.007,0.108029,1,342,0,2522
0,-25.4665,23.8293,39.3,-22.8059,24.2355,40.2102,34.8766,2.38939,136.902,33.2787,2.32581,133.259,0.0375691,1,342,0,2768
0,-13.172,37.0105,39.3,-22.8688,25.2433,40.7481,39.2846,1.91272,109.591,34.0618,2.30688,132.175,0.136558,1,342,0,2980
0,-22.832,-12.168,39.3,-22.9139,26.254,41.2886,25.872,-2.65194,-151.945,34.8471,2.28837,131.114,0.136348,1,342,0,3198
0,-30.4,-15.1707,8.49973,-22.9424,27.266,41.831,33.9752,-2.67872,-153.479,35.634,2.27029,130.078,0.213969,1,342,0,3422
0,-34.248,13.689,39.3,-22.9541,28.2795,42.3752,36.8824,2.76134,158.213,36.4229,2.25262,129.066,0.255038,1,342,0,3652
0,-7.90335,-15.717,39.3,-22.9487,29.2928,42.9182,17.5922,-2.03672,-116.696,37.2117,2.23535,128.076,0.193757,1,342,0,3874
0,-6.72195,-25.8388,39.3,-22.9267,30.3057,43.4603,26.6988,-1.8253,-104.582,38.0009,2.21845,127.108,0.170623,1,342,0,4070
0,-6.38652,-29.2309,50.1259,-22.8877,31.3169,44.002,29.9205,-1.7859,-102.325,38.7891,2.20192,126.161,0.159649,1,342,0,4247
0,-16.6849,-30.927,39.3,-22.8334,32.3257,44.542,35.1406,-2.06554,-118.346,39.5767,2.18577,125.236,0.0834342,1,342,0,4393
0,-18.4409,-32.9546,39.3,-22.7645,33.3318,45.0798,37.7634,-2.08097,-119.231,40.3638,2.17,124.332,0.0351823,1,342,0,4496
0,8.78143,-16.2239,39.3,-7.63558,-14.6422,20.0185,18.448,-1.07468,-61.5748,16.5135,-2.05148,-117.541,0.253623,1,341,0,46
0,11.923,-20.6512,39.3,-7.62461,-15.6531,20.4326,23.846,-1.0472,-60,17.4113,-2.02407,-115.971,0.259657,1,341,0,153
0,4.99866,-27.8475,80.0875,-7.62653,-16.6687,20.8482,28.2926,-1.39319,-79.8237,18.3306,-1.9999,-114.586,0.253883,1,341,0,266
0,12.9368,-25.4492,39.3,-7.64452,-17.6798,21.2505,28.5485,-1.1005,-63.054,19.2617,-1.97891,-113.383,0.226957,1,341,0,385
0,22.832,-26.3641,39.3,-7.66413,-18.6892,21.6404,34.8764,-0.857073,-49.1067,20.1996,-1.95997,-112.298,0.231024,1,341,0,510
0,5.26875,-39.5457,39.3,-7.69077,-19.7011,22.0312,39.8952,-1.43834,-82.4111,21.149,-1.94298,-111.324,0.176775,1,341,0,641
0,18.441,0.507,39.3,-7.7312,-20.7117,22.4199,18.448,0.0274862,1.57484,22.1076,-1.92806,-110.469,0.142021,1,341,0,778
0,22.832,-10.14,39.3,-7.78881,-21.7207,22.8025,24.9824,-0.417948,-23.9467,23.075,-1.9151,-109.727,0.132691,1,341,0,921
0,29.522,-3.042,39.3,-7.88478,-22.9806,23.2749,29.6783,-0.102679,-5.8831,24.2956,-1.90132,-108.937,0.205939,1,341,0,1079
0,32.492,-3.549,39.3,-7.97236,-23.9741,23.6486,32.6852,-0.108796,-6.23353,25.265,-1.89183,-108.394,0.284267,1,341,0,1276
0,36.882,-15.21,39.3,-8.07594,-25.0443,24.0482,39.8952,-0.391147,-22.4111,26.3142,-1.88274,-107.873,0.391605,1,341,0,1481
0,16.685,15.7172,39.3,-8.18807,-26.0532,24.421,22.922,0.75554,43.2893,27.3096,-1.8753,-107.447,0.261519,1,341,0,1690
0,13.815,23.9283,39.3,-8.36683,-27.4218,24.9261,27.63,1.0472,60,28.6698,-1.86694,-106.968,0.204277,1,341,0,1905
0,28.1008,24.336,39.3,-8.5125,-28.4072,25.2869,37.1739,0.713724,40.8934,29.6552,-1.86194,-106.681,0.0610542,1,341,0,2132
0,-18.4414,12.6755,39.3,-8.75672,-29.912,25.8407,22.3775,2.53942,145.498,31.1674,-1.85559,-106.317,0.435414,1,341,0,2368
0,-14.7609,26.5807,39.3,-8.87473,-30.5699,26.0875,30.4042,2.07772,119.045,31.832,-1.85334,-106.189,0.3204,1,341,0,2606
0,-31.6134,22.308,39.3,-9.19058,-32.2315,26.7138,38.6918,2.52708,144.791,33.5162,-1.84857,-105.915,0.476379,1,341,0,2843
0,-17.563,2.028,39.3,-9.32137,-32.8853,26.9622,17.6797,3.02663,173.413,34.1808,-1.847,-105.825,0.316152,1,341,0,3057
0,-24.724,13.6529,-21.4618,-9.52313,-33.8562,27.3354,28.2432,2.63705,151.092,35.17,-1.84499,-105.71,0.114634,1,341,0,3278
0,-31.614,3.8716e-15,39.3,-9.73546,-34.8193,27.7072,31.614,3.14159,180,36.1547,-1.84343,-105.621,0.131206,1,341,0,3505
0,-36.004,13.689,39.3,-9.95895,-35.7735,28.0737,38.5185,2.77826,159.183,37.1338,-1.84231,-105.557,0.350379,1,341,0,3732
0,-9.65985,-18.7594,39.3,-10.1308,-36.4556,28.3369,21.1004,-2.04632,-117.246,37.8371,-1.84185,-105.53,0.387956,1,341,0,3944
0,-16.5173,-24.5528,39.3,-10.3912,-37.4001,28.7075,29.5916,-2.16298,-123.93,38.8168,-1.8418,-105.527,0.105093,1,341,0,4135
0,-4.39098,-34.9834,39.3,-10.6676,-38.3267,29.0886,35.2579,-1.69566,-97.1541,39.7836,-1.84226,-105.554,0.187478,1,341,0,4303
0,5.26883,-18.2519,39.3,-4.7682,-16.625,29.7391,18.9971,-1.28976,-73.898,17.2953,-1.85011,-106.003,0.395857,1,1,0,50
0,14.5574,-19.1302,39.3,-4.82458,-17.2092,30.8217,24.0392,-0.920314,-52.7301,17.8727,-1.84413,-105.661,0.441941,1,1,0,156
0,15.4356,-18.6232,39.3,-4.86192,-17.6338,31.6086,24.1885,-0.878718,-50.3469,18.2918,-1.83983,-105.414,0.499726,1,1,0,157
0,25.1318,-16.2237,-21.4618,-4.90329,-18.2035,32.6653,29.9134,-0.573236,-32.844,18.8523,-1.83391,-105.075,0.367519,1,1,0,269
0,10.3023,-26.9702,39.3,-4.95704,-19.2022,34.5182,28.8709,-1.20591,-69.0936,19.8317,-1.82343,-104.475,0.279435,1,1,0,388
0,25.4664,-24.8431,39.3,-4.98379,-20.2037,36.3754,35.577,-0.77301,-44.2902,20.8094,-1.81264,-103.857,0.255874,1,1,0,513
0,20.1972,-31.9406,39.3,-4.98063,-21.2052,38.2237,37.7906,-1.00694,-57.6933,21.7823,-1.80149,-103.218,0.265201,1,1,0,644
0,18.441,3.549,39.3,-4.94956,-22.2073,40.0705,18.7794,0.190127,10.8935,22.7522,-1.79009,-102.565,0.296361,1,1,0,781
0,22.832,-13.182,39.3,-4.89457,-23.2065,41.9078,26.3641,-0.523597,-29.9999,23.717,-1.77866,-101.91,0.362511,1,1,0,924
0,23.846,0,39.3,-4.85394,-23.7736,42.9469,23.846,0,0,24.2641,-1.7722,-101.54,0.474415,1,1,0,925
0,29.522,-8.112,39.3,-4.79494,-24.4159,44.1181,30.6162,-0.26816,-15.3644,24.8822,-1.76471,-101.111,0.333257,1,1,0,1084
0,29.522,-10.14,39.3,-4.72964,-25.0307,45.2404,31.2149,-0.330848,-18.9562,25.4736,-1.75755,-100.7,0.450351,1,1,0,1086
0,32.492,-10.647,39.3,-4.60366,-25.9641,46.9496,34.1919,-0.316655,-18.143,26.3691,-1.74628,-100.055,0.224332,1,1,0,1283
0,37.76,1.521,39.3,-4.41119,-27.1426,49.1109,37.7906,0.040259,2.30667,27.4987,-1.73191,-99.2309,0.287987,1,1,0,1484
0,19.3194,14.1962,39.3,-4.21211,-28.18,51.0183,23.9744,0.633712,36.309,28.4931,-1.71917,-98.5012,0.396217,1,1,0,1693
0,21.0757,13.1822,39.3,-4.07333,-28.8247,52.2095,24.8587,0.558937,32.0247,29.1111,-1.71118,-98.0434,0.374749,1,1,0,1695
0,15.5713,22.9143,39.3,-3.76131,-30.1503,54.6628,27.7043,0.97393,55.8021,30.384,-1.69491,-97.111,0.0463475,1,1,0,1915
0,15.8066,32.4479,39.3,-3.53429,-31.0156,56.2676,36.0931,1.11749,64.0275,31.2163,-1.68426,-96.5009,0.334638,1,1,0,2142
0,14.0503,33.4619,39.3,-3.3351,-31.706,57.5496,36.292,1.17326,67.2229,31.8809,-1.6756,-96.0048,0.331282,1,1,0,2144
0,-7.02548,19.2665,39.3,-2.97829,-32.8231,59.6395,20.5074,1.92046,110.034,32.958,-1.66129,-95.1847,0.309526,1,1,0,2373
0,-2.625,-4.98556,7.42,-2.62043,-4.97887,7.41008,5.6344,-2.05543,-117.768,5.62635,-2.05527,-117.758,0,2,2,0,337
0,-0.902112,-2.27333,3.98,-0.901806,-2.26826,3.97009,2.44578,-1.94856,-111.644,2.44095,-1.94921,-111.682,0,2,1,0,332
0,-0.820812,-1.67914,2.42,-0.818554,-1.67214,2.41008,1.86902,-2.02547,-116.051,1.86174,-2.02603,-116.083,0,2,2,0,327
0,-1.515,-3.99433,6.98,-1.51365,-3.98886,6.97009,4.27199,-1.93332,-110.771,4.2664,-1.93348,-110.78,0,2,1,0,345
0,-0.571517,-1.36702,2.42,-0.571542,-1.36118,2.41009,1.48168,-1.96679,-112.689,1.47631,-1.96833,-112.777,0,2,1,0,327
0,-2.205,-5.99,10.42,-2.20229,-5.98412,10.4101,6.38296,-1.92352,-110.209,6.3765,-1.92344,-110.205,0,2,1,0,356
0,-3.24571,-9.49775,16.515,-3.24525,-9.49492,16.5001,10.037,-1.90009,-108.867,10.0342,-1.90014,-108.87,0,2,1,0,419
0,-4.61403,-7.98136,12.2872,-4.608,-7.96662,12.2664,9.21908,-2.09496,-120.032,9.2033,-2.09519,-120.046,0,2,2,0,170
0,-3.85359,-11.6218,20.485,-3.85497,-11.6196,20.4701,12.244,-1.89097,-108.345,12.2424,-1.89113,-108.354,0,2,1,0,418
0,-6.3143,-10.1715,16.015,-6.30698,-10.1635,16.0001,11.972,-2.12636,-121.831,11.9614,-2.12619,-121.822,0,2,2,0,409
1,17.5633,-13.1825,39.3,16.6088,0.59182,-6.95748,21.9601,-0.643866,-36.8908,16.6193,0.0356179,2.04076,0.103469,1,4,0,79
1,18.9481,-17.6091,39.3,17.5333,0.706909,-7.34293,25.8672,-0.748787,-42.9023,17.5476,0.0402962,2.3088,0.297319,1,4,0,188
1,4.69444,-31.3787,90.0747,18.3263,0.813263,-7.6735,31.7279,-1.42229,-81.4913,18.3444,0.0443477,2.54093,0.284347,1,4,0,302
1,14.9289,-27.8855,39.3,19.2526,0.945909,-8.05958,31.6303,-1.07926,-61.8371,19.2759,0.0490919,2.81276,0.0789035,1,4,0,423
1,27.2226,-24.843,39.3,20.186,1.08791,-8.44947,36.8544,-0.739725,-42.3831,20.2153,0.0538423,3.08494,0.431742,1,4,0,550
1,27.2223,-28.8985,39.3,20.9578,1.21562,-8.77331,39.7011,-0.815256,-46.7107,20.9931,0.0579382,3.31961,0.180438,1,4,0,682
1,19.319,-10.14,39.3,21.8918,1.37873,-9.16575,21.8184,-0.483347,-27.6937,21.9351,0.0628963,3.60369,0.146068,1,4,0,821
1,24.724,8.619,39.3,22.831,1.55148,-9.56152,26.1833,0.335435,19.219,22.8836,0.0678506,3.88755,0.481954,1,4,0,966
1,30.4,16.1869,-11.4747,23.6668,1.71407,-9.91548,34.4409,0.489279,28.0336,23.7288,0.0722985,4.1424,0.469995,1,4,0,1138
1,34.248,6.591,39.3,24.598,1.90641,-10.3098,34.8764,0.190125,10.8933,24.6718,0.077348,4.43172,0.148047,1,4,0,1337
1,39.516,8.619,39.3,25.9607,2.20407,-10.8883,40.445,0.214751,12.3043,26.0541,0.084697,4.85278,0.342965,1,4,0,1546
1,15.4355,19.6371,39.3,26.6632,2.36599,-11.1876,24.9774,0.904627,51.8313,26.7679,0.0885047,5.07095,0.383294,1,4,0,1756
1,13.1726,28.8995,39.3,27.9327,2.67299,-11.7311,31.76,1.14313,65.4963,28.0603,0.0954031,5.4662,0.346782,1,4,0,1973
1,28.1006,26.3637,39.3,28.8715,2.91342,-12.1346,38.5317,0.753518,43.1734,29.0181,0.100569,5.7622,0.0601995,1,4,0,2202
1,-11.923,20.6512,39.3,30.0527,3.22914,-12.6433,23.846,2.0944,120,30.2257,0.107039,6.13286,0.304614,1,4,0,2441
1,-24.7559,18.6254,50.1259,30.9916,3.49277,-13.0489,30.98,2.49658,143.044,31.1878,0.112227,6.43012,0.0676299,1,4,0,2682
1,-26.3443,27.3777,39.3,32.2645,3.86564,-13.6009,37.9943,2.33696,133.898,32.4952,0.119243,6.8321,0.350655,1,4,0,2907
1,-20.198,1.521,39.3,33.2027,4.15361,-14.0097,20.2552,3.06643,175.693,33.4615,0.124452,7.13058,0.121973,1,4,0,3124
1,-26.616,-14.1589,-11.4747,34.1428,4.45236,-14.421,30.1477,-2.6527,-151.988,34.4319,0.129672,7.42968,0.12844,1,4,0,3347
1,-32.492,15.717,39.3,35.0841,4.76154,-14.8341,36.0937,2.69105,154.186,35.4057,0.134894,7.72884,0.304393,1,4,0,3576
1,-38.638,4.73179e-15,39.3,35.7155,4.97499,-15.112,38.638,3.14159,180,36.0603,0.138405,7.93,0.463176,1,4,0,3801
1,-11.923,-20.6512,39.3,36.6484,5.30095,-15.5245,23.846,-2.0944,-120,37.0298,0.143647,8.23036,0.275147,1,4,0,4006
1,-4.25436,-32.6466,-21.4618,37.5816,5.637,-15.9378,32.9227,-1.70038,-97.4247,38.002,0.148884,8.5304,0.0676988,1,4,0,4191
1,-26.3446,-23.3223,39.3,38.515,5.98391,-16.3516,35.1848,-2.41697,-138.482,38.9771,0.154133,8.83119,0.0904098,1,4,0,4349
1,-14.0503,-34.4757,39.3,39.448,6.34178,-16.7669,37.2288,-1.95779,-112.173,39.9545,0.159399,9.1329,0.264788,1,4,0,4468
1,11.4159,-14.7029,39.3,-14.8275,-10.7711,0.501917,18.6144,-0.910588,-52.1729,18.3268,-2.51335,-144.004,0.154891,1,2,0,38
1,10.5379,-20.2801,39.3,-15.7699,-10.9912,0.471633,22.8545,-1.09158,-62.5429,19.2223,-2.5329,-145.124,0.113996,1,2,0,144
1,8.47818,-25.8386,39.3,-16.697,-11.1749,0.435616,27.194,-1.25374,-71.8343,20.0914,-2.55179,-146.207,0.456393,1,2,0,256
1,9.35633,-25.3316,39.3,-17.4677,-11.294,0.395435,27.0043,-1.21699,-69.7281,20.8008,-2.56764,-147.115,0.173263,1,2,0,255
1,15.5712,-23.9282,39.3,-18.3906,-11.4089,0.350233,28.5485,-0.993895,-56.946,21.642,-2.58633,-148.186,0.190312,1,2,0,373
